purchase_order_id,supplier_id,warehouse_id,purchase_datetime
2143,15,8,2025-02-27 13:28:17
2144,4,10,2025-02-28 10:26:17
2145,25,7,2025-03-01 09:09:29
2146,39,4,2025-03-03 16:34:08
2147,24,7,2025-03-05 09:04:14
2148,40,1,2025-03-06 16:23:00
2149,34,10,2025-03-07 09:36:14
2150,40,8,2025-03-08 18:17:18
2151,4,6,2025-03-11 12:36:10
2152,33,10,2025-03-11 16:20:50
2153,37,2,2025-03-12 14:16:30
2154,27,10,2025-03-12 16:43:13
2155,35,8,2025-03-13 13:26:06
2156,33,8,2025-03-14 10:35:40
2157,1,6,2025-03-14 13:16:28
2158,21,8,2025-03-15 14:17:37
2159,1,1,2025-03-17 13:30:00
2160,36,5,2025-03-24 12:02:09
2161,40,5,2025-03-25 17:11:20
2162,24,10,2025-03-26 16:58:36
2163,24,10,2025-03-29 09:09:10
2164,18,9,2025-04-01 11:33:29
2165,23,7,2025-04-02 16:23:30
2166,27,1,2025-04-03 10:25:12
2167,24,10,2025-04-03 11:02:28
2168,24,8,2025-04-04 12:18:28
2169,10,1,2025-04-05 09:30:43
2170,24,1,2025-04-05 13:54:47
2171,3,2,2025-04-05 16:15:41
2172,29,8,2025-04-07 13:01:28
2173,24,8,2025-04-08 10:57:32
2174,13,1,2025-04-09 11:12:33
2175,34,10,2025-04-09 18:27:14
2176,21,8,2025-04-10 17:30:16
2177,24,4,2025-04-11 15:01:11
2178,38,8,2025-04-15 11:54:16
2179,26,1,2025-04-17 17:19:59
2180,26,5,2025-04-18 15:35:12
2181,7,7,2025-04-19 13:48:33
2182,30,8,2025-04-22 10:06:28
2183,28,1,2025-04-26 10:33:07
2184,32,11,2025-04-28 10:48:42
2185,19,5,2025-04-29 17:30:27
2186,5,1,2025-04-30 16:53:01
2187,14,1,2025-05-03 16:18:01
2188,24,8,2025-05-06 15:15:46
2189,9,1,2025-05-07 15:19:42
2190,22,1,2025-05-10 14:27:00
2191,40,1,2025-05-12 16:36:31
2192,15,1,2025-05-14 14:01:13
2193,34,10,2025-05-14 15:39:03
2194,32,11,2025-05-15 09:14:24
2195,18,5,2025-05-19 09:03:42
2196,40,11,2025-05-19 09:09:53
2197,40,6,2025-05-20 09:42:04
2198,20,6,2025-05-22 11:14:38
2199,4,7,2025-05-23 14:13:03
2200,22,8,2025-05-27 12:28:20
2201,24,8,2025-05-28 09:42:01
2202,31,7,2025-05-28 14:11:25
2203,15,5,2025-05-28 17:55:38
2204,35,10,2025-06-05 10:31:00
2205,19,2,2025-06-05 16:10:28
2206,7,6,2025-06-06 11:14:56
2207,1,7,2025-06-06 18:44:54
2208,7,3,2025-06-07 13:37:25
2209,24,8,2025-06-09 15:43:51
2210,16,5,2025-06-11 10:27:22
2211,25,10,2025-06-12 13:51:29
2212,25,8,2025-06-13 11:30:43
2213,8,7,2025-06-16 11:45:07
2214,24,8,2025-06-17 11:42:59
2215,40,3,2025-06-18 13:30:11
2216,1,10,2025-06-19 09:14:50
2217,36,5,2025-06-19 16:27:06
2218,24,2,2025-06-20 12:40:37
2219,8,10,2025-06-20 18:56:06
2220,6,1,2025-06-21 10:13:53
2221,39,1,2025-06-23 13:14:51
2222,10,3,2025-06-26 09:09:26
2223,10,12,2025-06-26 16:27:22
2224,17,10,2025-06-27 16:37:30
2225,35,3,2025-06-28 17:49:10
2226,10,3,2025-07-03 15:10:59
2227,39,2,2025-07-05 11:42:59
2228,28,8,2025-07-09 15:06:29
2229,28,8,2025-07-10 17:08:31
2230,1,1,2025-07-10 18:29:16
2231,30,9,2025-07-12 13:02:46
2232,6,5,2025-07-14 18:16:46
2233,24,8,2025-07-15 14:03:28
2234,29,8,2025-07-18 11:15:20
2235,14,5,2025-07-22 09:36:20
2236,25,8,2025-07-23 12:22:40
2237,27,6,2025-07-25 11:21:25
2238,28,9,2025-07-28 14:08:36
2239,36,10,2025-07-28 14:55:43
2240,26,8,2025-07-29 14:23:29
2241,14,9,2025-07-29 18:43:17
2242,25,11,2025-07-30 11:15:31
2243,27,9,2025-08-01 12:29:14
2244,23,11,2025-08-02 13:03:28
2245,5,1,2025-08-02 14:04:18
2246,26,11,2025-08-04 15:14:26
2247,4,10,2025-08-04 17:00:27
2248,30,4,2025-08-04 17:57:07
2249,16,6,2025-08-05 09:32:58
2250,4,8,2025-08-08 13:24:59
2251,6,12,2025-08-12 16:57:23
2252,10,7,2025-08-12 18:56:36
2253,25,8,2025-08-14 12:40:35
2254,24,1,2025-08-15 13:08:47
2255,32,10,2025-08-16 13:09:19
2256,36,10,2025-08-16 17:51:31
2257,5,5,2025-08-19 11:16:51
2258,22,11,2025-08-20 15:15:51
2259,24,1,2025-08-20 18:52:07
2260,33,1,2025-08-21 15:24:11
2261,35,5,2025-08-21 15:42:58
2262,26,11,2025-08-22 15:38:08
2263,24,4,2025-08-23 14:38:48
2264,12,1,2025-08-26 14:10:30
2265,5,9,2025-08-26 14:29:43
2266,1,6,2025-08-26 15:29:29
2267,8,5,2025-08-27 09:40:08
2268,39,1,2025-08-27 14:27:47
2269,23,5,2025-08-29 10:49:14
2270,40,5,2025-08-29 18:21:50
2271,2,1,2025-08-30 18:19:12
2272,32,8,2025-09-01 12:04:29
2273,4,12,2025-09-01 16:24:43
2274,11,1,2025-09-02 16:57:24
2275,14,9,2025-09-03 14:15:20
2276,32,8,2025-09-05 14:13:02
2277,14,12,2025-09-05 17:07:38
2278,30,7,2025-09-06 12:46:18
2279,40,3,2025-09-08 09:33:28
2280,24,11,2025-09-11 09:08:16
2281,40,2,2025-09-11 14:05:37
2282,29,1,2025-09-13 10:48:21
2283,32,3,2025-09-13 13:35:33
2284,22,8,2025-09-15 13:27:48
2285,30,9,2025-09-15 17:22:35
2286,17,2,2025-09-16 10:48:12
2287,40,2,2025-09-19 13:14:46
2288,4,2,2025-09-20 09:55:31
2289,21,10,2025-09-22 12:00:04
2290,40,3,2025-09-22 12:46:17
2291,23,8,2025-09-22 16:50:29
2292,24,5,2025-09-23 17:48:04
2293,31,1,2025-09-24 14:59:50
2294,25,10,2025-09-24 16:57:10
2295,12,7,2025-09-25 15:38:47
2296,36,1,2025-09-26 09:36:21
2297,27,8,2025-09-29 16:21:59
2298,23,10,2025-09-30 10:51:38
2299,32,1,2025-09-30 14:26:00
2300,24,2,2025-10-01 10:08:32
2301,40,1,2025-10-02 11:56:26
2302,22,10,2025-10-02 12:00:38
2303,31,1,2025-10-02 12:06:06
2304,26,1,2025-10-02 16:33:04
2305,33,8,2025-10-02 18:33:30
2306,22,8,2025-10-03 09:20:40
2307,33,10,2025-10-03 10:51:32
2308,28,5,2025-10-03 13:32:04
2309,26,3,2025-10-04 09:05:54
2310,37,5,2025-10-04 17:48:25
2311,33,8,2025-10-06 09:30:30
2312,9,9,2025-10-07 12:07:27
2313,40,2,2025-10-07 12:25:20
2314,38,1,2025-10-07 18:16:21
2315,27,9,2025-10-08 11:16:10
2316,25,8,2025-10-08 13:45:51
2317,24,8,2025-10-08 18:12:58
2318,29,10,2025-10-09 14:07:26
2319,24,8,2025-10-09 15:38:50
2320,33,5,2025-10-09 16:47:22
2321,2,1,2025-10-10 09:27:37
2322,32,1,2025-10-11 10:19:03
2323,26,8,2025-10-11 16:34:36
2324,27,9,2025-10-15 14:53:19
2325,10,7,2025-10-16 10:32:16
2326,39,2,2025-10-16 14:46:07
2327,40,9,2025-10-16 17:33:51
2328,28,9,2025-10-18 09:06:49
2329,18,5,2025-10-20 12:44:41
2330,36,6,2025-10-20 16:23:54
2331,33,4,2025-10-20 16:49:46
2332,32,9,2025-10-22 11:17:18
2333,32,5,2025-10-22 16:16:01
2334,27,2,2025-10-23 14:51:06
2335,17,2,2025-10-23 18:44:25
2336,25,8,2025-10-24 16:37:26
2337,25,8,2025-10-27 13:11:19
2338,38,7,2025-10-27 15:13:42
2339,28,5,2025-10-28 10:12:25
2340,33,8,2025-10-28 11:40:33
2341,16,5,2025-10-31 11:05:45
2342,40,2,2025-10-31 13:46:39
2343,6,1,2025-11-01 15:40:57
2344,32,1,2025-11-03 14:31:59
2345,21,7,2025-11-03 15:57:04
2346,5,4,2025-11-04 14:16:42
2347,11,9,2025-11-05 16:55:26
2348,11,6,2025-11-08 12:39:15
2349,35,9,2025-11-12 09:39:19
2350,13,5,2025-11-12 10:16:38
2351,36,10,2025-11-12 12:11:56
2352,2,5,2025-11-12 12:47:59
2353,24,8,2025-11-12 18:53:16
2354,24,10,2025-11-13 12:39:36
2355,9,1,2025-11-13 13:10:05
2356,36,8,2025-11-13 17:50:15
2357,37,5,2025-11-17 11:34:36
2358,25,1,2025-11-18 18:37:57
2359,32,8,2025-11-19 15:34:06
2360,3,9,2025-11-19 15:35:24
2361,13,1,2025-11-19 15:55:35
2362,24,1,2025-11-21 12:49:25
2363,24,8,2025-11-24 09:54:09
2364,3,8,2025-11-24 10:08:22
2365,6,1,2025-11-24 12:13:57
2366,32,9,2025-11-25 18:18:23
2367,27,8,2025-11-27 14:51:57
2368,25,2,2025-11-27 16:12:40
2369,1,1,2025-11-28 12:19:03
2370,26,2,2025-11-29 09:19:56
2371,24,8,2025-12-02 10:37:04
2372,24,5,2025-12-02 14:40:58
2373,24,8,2025-12-03 14:27:42
2374,25,6,2025-12-04 16:59:51
2375,32,10,2025-12-04 18:00:21
2376,33,10,2025-12-04 18:51:59
2377,40,12,2025-12-05 17:27:39
2378,18,5,2025-12-06 10:54:55
2379,34,10,2025-12-08 11:00:21
2380,17,5,2025-12-08 18:00:55
2381,8,12,2025-12-10 16:48:00
2382,30,1,2025-12-12 12:18:05
2383,19,5,2025-12-12 15:34:53
2384,13,4,2025-12-15 09:10:09
2385,25,3,2025-12-15 13:33:55
2386,31,8,2025-12-16 10:43:34
2387,4,5,2025-12-16 11:00:00
2388,24,9,2025-12-16 11:52:29
2389,26,8,2025-12-16 13:32:40
2390,24,1,2025-12-16 16:15:46
2391,40,4,2025-12-17 16:33:31
2392,28,7,2025-12-20 09:11:27
2393,23,8,2025-12-22 13:55:02
2394,26,5,2025-12-22 17:11:37
2395,5,12,2025-12-23 12:45:46
2396,29,10,2025-12-25 16:20:12
2397,3,12,2025-12-29 13:59:14
2398,14,1,2025-12-30 09:49:42
2399,4,12,2025-12-30 15:40:29
2400,36,7,2025-12-31 17:23:29
2401,32,8,2026-01-02 12:02:02
2402,4,10,2026-01-05 12:53:18
2403,18,5,2026-01-05 15:15:15
2404,5,2,2026-01-05 18:01:03
2405,33,10,2026-01-08 14:29:11
2406,31,8,2026-01-08 16:38:32
2407,8,4,2026-01-08 17:08:03
2408,14,5,2026-01-09 12:14:41
2409,27,9,2026-01-09 14:35:15
2410,8,7,2026-01-09 16:09:28
2411,24,1,2026-01-15 13:37:36
2412,24,8,2026-01-15 15:41:38
2413,33,8,2026-01-17 10:55:27
2414,3,2,2026-01-20 11:12:23
2415,23,10,2026-01-22 17:30:17
2416,35,2,2026-01-23 12:18:03
2417,34,1,2026-01-23 18:44:17
2418,1,2,2026-01-27 09:24:56
2419,30,5,2026-01-31 18:17:03
2420,34,8,2026-02-02 10:24:40
2421,28,4,2026-02-03 18:42:39
2422,12,2,2026-02-05 14:55:22
2423,7,6,2026-02-05 16:00:44
2424,11,7,2026-02-07 09:10:07
2425,33,8,2026-02-20 17:01:28
2426,26,1,2026-02-21 13:49:59
2427,38,1,2026-02-23 09:59:28
2428,1,7,2026-02-23 12:00:55
2429,1,1,2026-02-24 13:40:43
2430,40,1,2026-02-25 18:46:24
2431,10,9,2026-03-02 17:13:34
2432,2,3,2026-03-05 11:15:29
2433,31,8,2026-03-07 13:38:41
2434,12,6,2026-03-10 15:14:29
2435,36,12,2026-03-11 11:30:42
2436,1,5,2026-03-14 12:15:45
2437,34,7,2026-03-17 11:11:12
2438,1,2,2026-03-17 12:37:25
2439,26,8,2026-03-18 10:01:19
2440,11,1,2026-03-18 15:38:17
2441,33,10,2026-03-18 16:01:22
2442,36,1,2026-03-25 15:03:53
2443,22,3,2026-03-25 17:21:08
2444,27,8,2026-03-26 18:34:43
2445,30,8,2026-03-27 18:33:41
2446,38,11,2026-03-31 11:17:22
2447,33,1,2026-03-31 11:58:21
2448,40,4,2026-04-02 10:54:02
2449,10,3,2026-04-10 15:13:30
2450,36,1,2026-04-10 17:13:36
2451,40,5,2026-04-16 18:47:35
2452,26,8,2026-04-17 13:29:48
2453,14,1,2026-04-20 16:00:55
2454,35,2,2026-04-21 15:24:12
2455,12,1,2026-04-25 18:09:49
2456,33,9,2026-04-28 18:28:00
2457,27,1,2026-04-29 12:48:39
2458,24,8,2026-04-29 17:27:54
2459,24,2,2026-05-07 10:56:26
2460,35,9,2026-05-13 17:08:13
2461,32,9,2026-05-14 09:26:35
2462,31,11,2026-05-14 16:06:52
2463,39,2,2026-05-16 10:06:09
2464,25,8,2026-05-18 10:17:09
2465,32,8,2026-05-20 10:08:35
2466,18,1,2026-05-22 10:22:52
2467,40,1,2026-06-01 10:58:04
2468,9,11,2026-06-02 09:30:27
2469,33,9,2026-06-03 12:32:27
2470,25,9,2026-06-04 16:20:12
2471,40,7,2026-06-04 17:33:40
2472,6,2,2026-06-09 10:18:37
2473,7,2,2026-06-10 18:06:42
2474,30,10,2026-06-13 12:31:14
2475,26,10,2026-06-16 11:58:47
2476,11,1,2026-06-20 14:44:50
2477,2,5,2026-06-22 17:09:41
2478,13,8,2026-06-23 10:00:25
2479,30,9,2026-06-24 16:57:56
2480,32,10,2026-06-24 17:42:56
2481,38,5,2026-06-25 15:08:05
2482,32,7,2026-06-26 10:01:36
2483,26,2,2026-06-29 14:21:18
2484,33,8,2026-07-02 16:10:38
2485,24,1,2026-07-04 09:11:35
2486,34,5,2026-07-08 15:27:19
2487,10,1,2026-07-13 14:52:11
2488,22,11,2026-07-13 17:08:09
2489,8,2,2026-07-14 15:28:52
2490,10,1,2026-07-15 10:40:56
2491,36,8,2026-07-15 16:09:03
2492,34,2,2026-07-16 18:38:47
2493,14,8,2026-07-18 13:35:11
2494,32,6,2026-07-20 10:32:57
2495,26,8,2026-07-20 12:39:31
2496,34,8,2026-07-20 15:20:33
2497,33,1,2026-07-20 16:33:48
2498,28,9,2026-07-21 12:57:38
2499,12,2,2026-07-25 12:47:50
2500,32,5,2026-07-25 13:58:05
