order_id,customer_id,store_id,order_datetime,sales_channel,payment_method
108067,32213,40,2025-05-18 18:40:31,Offline Store,Card
108068,76199,63,2025-05-18 19:02:31,Amazon,UPI
108069,49464,1,2025-05-18 19:12:03,Offline Store,UPI
108070,18250,114,2025-05-18 19:41:22,Offline Store,Card
108071,92218,112,2025-05-18 19:43:19,Offline Store,UPI
108072,52445,36,2025-05-18 19:45:40,Offline Store,UPI
108073,89717,114,2025-05-18 19:50:05,Offline Store,Cash
108074,2251,113,2025-05-18 19:51:00,Flipkart,UPI
108075,5776,49,2025-05-18 20:11:06,Website,Card
108076,49921,46,2025-05-18 20:21:03,Offline Store,UPI
108077,56701,4,2025-05-18 20:23:51,Offline Store,UPI
108078,54894,106,2025-05-18 20:42:54,Flipkart,Net Banking
108079,11913,106,2025-05-18 20:49:08,Offline Store,UPI
108080,42174,102,2025-05-18 21:06:34,Offline Store,UPI
108081,75211,102,2025-05-18 21:13:05,Website,UPI
108082,20604,117,2025-05-18 22:07:15,Mobile App,Card
108083,41335,21,2025-05-19 02:29:46,Mobile App,UPI
108084,53677,10,2025-05-19 03:05:42,Mobile App,UPI
108085,31430,48,2025-05-19 07:09:13,Amazon,UPI
108086,3090,46,2025-05-19 10:26:08,Website,UPI
108087,96209,34,2025-05-19 10:29:08,Flipkart,UPI
108088,14592,63,2025-05-19 11:20:25,Flipkart,Card
108089,19351,63,2025-05-19 12:20:39,Mobile App,UPI
108090,65889,26,2025-05-19 12:54:35,Offline Store,Cash
108091,49376,35,2025-05-19 13:14:43,Flipkart,Card
108092,29581,58,2025-05-19 13:33:49,Offline Store,UPI
108093,64364,32,2025-05-19 16:37:56,Offline Store,UPI
108094,45336,114,2025-05-19 16:51:32,Offline Store,UPI
108095,29248,63,2025-05-19 17:15:14,Offline Store,UPI
108096,43314,15,2025-05-19 17:22:22,Offline Store,UPI
108097,92588,106,2025-05-19 18:23:20,Offline Store,Cash
108098,82520,63,2025-05-19 18:25:15,Offline Store,UPI
108099,78643,48,2025-05-19 18:48:21,Offline Store,UPI
108100,49913,15,2025-05-19 18:51:39,Mobile App,Net Banking
108101,7705,35,2025-05-19 19:07:47,Offline Store,UPI
108102,75475,23,2025-05-19 19:40:38,Offline Store,Cash
108103,82793,1,2025-05-19 20:13:31,Offline Store,UPI
108104,90912,23,2025-05-19 20:20:39,Mobile App,UPI
108105,76675,7,2025-05-19 20:22:41,Offline Store,Card
108106,71329,39,2025-05-19 20:26:15,Offline Store,Cash
108107,4838,26,2025-05-19 20:31:04,Offline Store,UPI
108108,84798,76,2025-05-19 20:32:27,Offline Store,Cash
108109,70505,93,2025-05-19 20:46:04,Offline Store,UPI
108110,6179,64,2025-05-19 21:39:59,Mobile App,Net Banking
108111,86513,63,2025-05-19 21:46:28,Offline Store,Card
108112,77700,17,2025-05-19 21:47:04,Offline Store,Cash
108113,79471,100,2025-05-19 21:47:15,Mobile App,UPI
108114,12217,70,2025-05-19 22:49:03,Mobile App,UPI
108115,78824,28,2025-05-19 23:59:57,Mobile App,UPI
108116,15298,103,2025-05-20 00:34:00,Website,UPI
108117,53071,118,2025-05-20 03:23:42,Website,UPI
108118,44402,78,2025-05-20 07:17:55,Website,UPI
108119,22237,110,2025-05-20 09:21:45,Website,UPI
108120,68013,33,2025-05-20 13:07:20,Offline Store,UPI
108121,5059,97,2025-05-20 13:15:10,Mobile App,UPI
108122,60029,114,2025-05-20 14:24:37,Amazon,UPI
108123,48832,1,2025-05-20 14:38:18,Mobile App,UPI
108124,70373,104,2025-05-20 14:40:24,Offline Store,UPI
108125,83050,66,2025-05-20 14:46:44,Offline Store,UPI
108126,87991,92,2025-05-20 15:19:40,Website,UPI
108127,96240,106,2025-05-20 16:35:36,Offline Store,UPI
108128,75461,115,2025-05-20 17:04:34,Offline Store,UPI
108129,22114,36,2025-05-20 17:07:52,Amazon,UPI
108130,82528,102,2025-05-20 17:35:21,Offline Store,UPI
108131,51905,33,2025-05-20 17:40:23,Mobile App,UPI
108132,36131,21,2025-05-20 17:41:44,Offline Store,Card
108133,23577,32,2025-05-20 17:52:35,Offline Store,Cash
108134,34410,106,2025-05-20 18:06:51,Website,Net Banking
108135,4860,33,2025-05-20 18:11:50,Mobile App,Net Banking
108136,65865,46,2025-05-20 18:15:25,Offline Store,UPI
108137,16561,32,2025-05-20 18:35:03,Mobile App,UPI
108138,36816,58,2025-05-20 18:38:09,Offline Store,UPI
108139,17027,76,2025-05-20 18:40:34,Offline Store,Cash
108140,51,112,2025-05-20 18:41:26,Offline Store,UPI
108141,93373,29,2025-05-20 19:19:36,Offline Store,UPI
108142,98890,15,2025-05-20 19:26:32,Offline Store,UPI
108143,8061,25,2025-05-20 19:26:46,Offline Store,Card
108144,18247,118,2025-05-20 19:42:14,Mobile App,UPI
108145,18410,42,2025-05-20 19:52:34,Offline Store,Card
108146,66424,58,2025-05-20 20:25:12,Amazon,UPI
108147,39587,15,2025-05-20 20:37:02,Offline Store,UPI
108148,37396,32,2025-05-20 20:38:03,Mobile App,Net Banking
108149,72487,17,2025-05-20 20:44:58,Mobile App,UPI
108150,70802,95,2025-05-20 20:48:08,Offline Store,Cash
108151,9998,63,2025-05-20 20:55:40,Offline Store,Card
108152,52227,39,2025-05-20 21:14:02,Mobile App,Net Banking
108153,58562,64,2025-05-20 21:24:02,Offline Store,Cash
108154,43760,4,2025-05-20 21:34:32,Amazon,UPI
108155,69108,27,2025-05-20 21:58:50,Amazon,Net Banking
108156,38000,93,2025-05-20 22:27:41,Website,Card
108157,40916,35,2025-05-20 22:59:33,Amazon,Card
108158,49858,46,2025-05-20 23:48:06,Flipkart,UPI
108159,31875,9,2025-05-21 01:46:44,Website,UPI
108160,2431,95,2025-05-21 07:54:35,Mobile App,UPI
108161,11013,25,2025-05-21 08:57:41,Amazon,Cash
108162,93607,113,2025-05-21 09:52:16,Mobile App,UPI
108163,27345,43,2025-05-21 11:24:21,Offline Store,UPI
108164,73721,15,2025-05-21 11:27:48,Offline Store,Net Banking
108165,93282,106,2025-05-21 11:47:46,Flipkart,Card
108166,33274,9,2025-05-21 12:16:29,Offline Store,UPI
108167,62801,23,2025-05-21 12:24:38,Website,Card
108168,73923,2,2025-05-21 12:35:51,Offline Store,UPI
108169,63245,56,2025-05-21 13:06:13,Amazon,UPI
108170,20092,51,2025-05-21 13:29:32,Offline Store,Cash
108171,56471,106,2025-05-21 13:36:18,Mobile App,UPI
108172,54459,78,2025-05-21 14:05:36,Offline Store,UPI
108173,51838,25,2025-05-21 14:42:57,Mobile App,UPI
108174,4500,48,2025-05-21 15:04:05,Amazon,Net Banking
108175,95947,32,2025-05-21 15:05:11,Mobile App,Card
108176,7733,77,2025-05-21 15:12:35,Offline Store,UPI
108177,55047,68,2025-05-21 15:28:52,Offline Store,Card
108178,7094,101,2025-05-21 17:09:35,Amazon,Card
108179,5106,106,2025-05-21 17:10:51,Mobile App,UPI
108180,67845,93,2025-05-21 17:46:27,Mobile App,UPI
108181,87871,63,2025-05-21 18:13:34,Amazon,Card
108182,71461,102,2025-05-21 18:13:59,Website,Net Banking
108183,74975,68,2025-05-21 18:21:02,Offline Store,UPI
108184,95176,62,2025-05-21 18:36:51,Offline Store,Cash
108185,76729,39,2025-05-21 18:39:10,Mobile App,Card
108186,97244,26,2025-05-21 18:44:34,Offline Store,UPI
108187,56509,40,2025-05-21 19:06:26,Offline Store,Cash
108188,87571,56,2025-05-21 19:10:44,Mobile App,UPI
108189,47917,65,2025-05-21 19:22:10,Mobile App,UPI
108190,49836,86,2025-05-21 19:23:53,Offline Store,UPI
108191,9674,118,2025-05-21 19:27:24,Offline Store,UPI
108192,4447,56,2025-05-21 19:38:11,Website,UPI
108193,42605,68,2025-05-21 19:55:24,Mobile App,UPI
108194,47148,119,2025-05-21 19:57:09,Offline Store,UPI
108195,13856,112,2025-05-21 20:26:38,Mobile App,Net Banking
108196,49930,4,2025-05-21 21:23:04,Offline Store,Card
108197,41308,87,2025-05-21 21:56:20,Mobile App,UPI
108198,75774,116,2025-05-22 02:06:43,Website,Net Banking
108199,42676,111,2025-05-22 03:22:42,Website,UPI
108200,78740,32,2025-05-22 05:41:04,Website,Card
108201,79625,5,2025-05-22 08:34:29,Mobile App,UPI
108202,71511,20,2025-05-22 10:11:21,Website,Card
108203,77291,40,2025-05-22 10:56:40,Mobile App,Card
108204,85558,120,2025-05-22 11:11:36,Mobile App,Net Banking
108205,45925,117,2025-05-22 13:24:30,Offline Store,UPI
108206,88063,39,2025-05-22 13:42:58,Offline Store,UPI
108207,95723,110,2025-05-22 13:51:43,Offline Store,Card
108208,94911,106,2025-05-22 14:30:37,Offline Store,Cash
108209,66371,2,2025-05-22 15:13:52,Offline Store,UPI
108210,19814,92,2025-05-22 15:22:51,Flipkart,Net Banking
108211,44731,38,2025-05-22 15:56:23,Offline Store,UPI
108212,5013,17,2025-05-22 16:00:41,Website,Card
108213,32957,73,2025-05-22 16:23:17,Mobile App,UPI
108214,23638,117,2025-05-22 16:38:31,Amazon,Card
108215,39059,34,2025-05-22 16:51:10,Offline Store,Card
108216,35565,65,2025-05-22 17:14:12,Offline Store,Card
108217,60376,117,2025-05-22 17:26:50,Offline Store,UPI
108218,86773,23,2025-05-22 17:57:03,Offline Store,Card
108219,66139,32,2025-05-22 18:03:52,Offline Store,Cash
108220,65445,24,2025-05-22 18:17:26,Offline Store,UPI
108221,80941,46,2025-05-22 18:29:18,Offline Store,Card
108222,38038,74,2025-05-22 18:38:35,Offline Store,UPI
108223,94927,74,2025-05-22 18:44:14,Offline Store,Card
108224,8285,101,2025-05-22 19:04:16,Flipkart,UPI
108225,75720,118,2025-05-22 19:10:27,Offline Store,Cash
108226,9493,60,2025-05-22 19:11:45,Amazon,UPI
108227,19336,21,2025-05-22 19:12:30,Offline Store,Card
108228,48900,101,2025-05-22 19:14:38,Website,UPI
108229,69010,120,2025-05-22 19:16:57,Mobile App,UPI
108230,73529,29,2025-05-22 19:26:52,Offline Store,UPI
108231,57188,45,2025-05-22 19:55:08,Offline Store,Cash
108232,66473,39,2025-05-22 20:00:27,Offline Store,Cash
108233,49162,30,2025-05-22 20:33:03,Mobile App,Net Banking
108234,65224,109,2025-05-22 21:26:18,Amazon,Card
108235,70080,113,2025-05-22 21:55:04,Amazon,Card
108236,91361,109,2025-05-22 22:32:36,Website,Card
108237,62692,96,2025-05-22 23:10:20,Website,UPI
108238,67165,8,2025-05-23 09:11:22,Website,UPI
108239,79191,1,2025-05-23 10:07:17,Flipkart,UPI
108240,89823,42,2025-05-23 10:21:16,Offline Store,Cash
108241,98585,51,2025-05-23 11:25:41,Mobile App,UPI
108242,77387,70,2025-05-23 11:35:11,Offline Store,Card
108243,22767,95,2025-05-23 11:40:59,Offline Store,Net Banking
108244,31256,100,2025-05-23 13:38:02,Offline Store,Card
108245,30934,106,2025-05-23 16:14:11,Offline Store,UPI
108246,80975,33,2025-05-23 16:22:57,Website,Card
108247,25057,88,2025-05-23 16:31:43,Website,UPI
108248,36859,53,2025-05-23 16:37:28,Website,Net Banking
108249,95842,15,2025-05-23 16:40:23,Amazon,Net Banking
108250,933,78,2025-05-23 17:27:23,Offline Store,Card
108251,82801,117,2025-05-23 17:58:50,Offline Store,Card
108252,88946,102,2025-05-23 18:14:28,Amazon,UPI
108253,2381,120,2025-05-23 18:33:34,Offline Store,UPI
108254,35810,30,2025-05-23 18:34:51,Amazon,Net Banking
108255,86439,4,2025-05-23 18:40:54,Offline Store,Cash
108256,19294,3,2025-05-23 18:55:00,Offline Store,Cash
108257,50694,101,2025-05-23 19:02:49,Flipkart,UPI
108258,23744,58,2025-05-23 19:06:58,Mobile App,UPI
108259,22671,12,2025-05-23 19:07:03,Offline Store,Cash
108260,43109,26,2025-05-23 19:08:42,Offline Store,UPI
108261,81466,101,2025-05-23 19:10:49,Offline Store,Card
108262,9714,45,2025-05-23 19:20:09,Offline Store,UPI
108263,69688,101,2025-05-23 19:47:15,Offline Store,Cash
108264,18113,21,2025-05-23 20:00:28,Amazon,Card
108265,23558,32,2025-05-23 20:17:13,Offline Store,UPI
108266,789,63,2025-05-23 20:17:21,Mobile App,Card
108267,84829,97,2025-05-23 20:17:28,Offline Store,UPI
108268,11910,39,2025-05-23 20:30:55,Mobile App,UPI
108269,33546,111,2025-05-23 20:31:31,Flipkart,Card
108270,37783,119,2025-05-23 20:33:16,Mobile App,Card
108271,45620,101,2025-05-23 20:41:44,Offline Store,UPI
108272,8367,109,2025-05-23 20:58:42,Offline Store,Card
108273,27239,96,2025-05-23 21:16:16,Mobile App,Card
108274,6817,56,2025-05-24 01:25:42,Flipkart,Card
108275,20083,58,2025-05-24 04:18:19,Mobile App,UPI
108276,68099,69,2025-05-24 05:19:28,Flipkart,UPI
108277,78598,115,2025-05-24 05:53:27,Amazon,Card
108278,45042,54,2025-05-24 07:19:11,Mobile App,Card
108279,60233,54,2025-05-24 09:06:57,Mobile App,UPI
108280,56901,13,2025-05-24 09:26:53,Mobile App,UPI
108281,99593,9,2025-05-24 10:04:45,Offline Store,UPI
108282,10982,120,2025-05-24 10:49:12,Mobile App,UPI
108283,41621,2,2025-05-24 10:53:04,Mobile App,UPI
108284,18665,106,2025-05-24 11:27:16,Offline Store,Cash
108285,38751,119,2025-05-24 12:16:00,Mobile App,Card
108286,47030,71,2025-05-24 12:30:19,Amazon,Net Banking
108287,40706,116,2025-05-24 12:40:39,Offline Store,UPI
108288,40066,110,2025-05-24 13:01:47,Offline Store,Card
108289,73972,92,2025-05-24 13:03:01,Website,UPI
108290,31036,9,2025-05-24 13:06:43,Offline Store,Net Banking
108291,61347,103,2025-05-24 13:39:55,Offline Store,UPI
108292,21716,120,2025-05-24 14:06:03,Mobile App,UPI
108293,19674,111,2025-05-24 14:19:29,Offline Store,UPI
108294,36883,100,2025-05-24 15:16:52,Offline Store,UPI
108295,93246,62,2025-05-24 15:34:55,Offline Store,UPI
108296,41858,104,2025-05-24 17:00:14,Offline Store,Cash
108297,44288,53,2025-05-24 17:00:20,Offline Store,Cash
108298,16605,12,2025-05-24 17:00:24,Flipkart,Net Banking
108299,26223,29,2025-05-24 17:23:25,Offline Store,Card
108300,73931,33,2025-05-24 18:00:12,Mobile App,UPI
108301,96971,118,2025-05-24 18:11:06,Flipkart,Card
108302,61012,48,2025-05-24 18:24:09,Amazon,Net Banking
108303,77670,85,2025-05-24 18:36:34,Offline Store,UPI
108304,28431,112,2025-05-24 18:45:23,Offline Store,Cash
108305,12376,35,2025-05-24 18:58:06,Offline Store,UPI
108306,20563,17,2025-05-24 19:10:56,Offline Store,Cash
108307,67941,100,2025-05-24 19:20:47,Offline Store,Cash
108308,3444,56,2025-05-24 19:42:24,Offline Store,Cash
108309,87643,106,2025-05-24 19:43:05,Website,Net Banking
108310,42829,92,2025-05-24 19:53:20,Offline Store,Cash
108311,14072,118,2025-05-24 19:55:47,Mobile App,UPI
108312,15743,74,2025-05-24 20:00:21,Mobile App,UPI
108313,16038,113,2025-05-24 20:03:01,Mobile App,UPI
108314,90681,118,2025-05-24 20:07:59,Amazon,UPI
108315,17056,80,2025-05-24 20:27:47,Website,Card
108316,82965,106,2025-05-24 20:36:44,Offline Store,Cash
108317,48371,23,2025-05-24 20:54:55,Mobile App,Card
108318,92963,32,2025-05-24 20:55:11,Offline Store,UPI
108319,54643,17,2025-05-24 21:35:59,Offline Store,Cash
108320,1731,115,2025-05-24 22:57:06,Website,UPI
108321,61312,108,2025-05-24 23:37:30,Mobile App,Card
108322,47284,17,2025-05-25 00:09:37,Website,UPI
108323,76848,1,2025-05-25 03:55:15,Flipkart,Net Banking
108324,27226,74,2025-05-25 08:10:39,Mobile App,Card
108325,87474,63,2025-05-25 08:24:46,Flipkart,Card
108326,40876,63,2025-05-25 09:01:06,Website,UPI
108327,4471,34,2025-05-25 10:26:48,Website,UPI
108328,74684,46,2025-05-25 11:42:00,Offline Store,Cash
108329,91273,102,2025-05-25 12:22:08,Offline Store,Cash
108330,48733,12,2025-05-25 12:22:58,Offline Store,UPI
108331,29105,23,2025-05-25 12:51:59,Offline Store,Cash
108332,84107,119,2025-05-25 12:54:34,Mobile App,UPI
108333,44183,45,2025-05-25 13:09:06,Offline Store,Cash
108334,15554,110,2025-05-25 13:58:36,Mobile App,Card
108335,39717,13,2025-05-25 14:30:12,Mobile App,UPI
108336,11509,106,2025-05-25 14:30:59,Mobile App,UPI
108337,82176,34,2025-05-25 14:59:42,Offline Store,Cash
108338,70305,30,2025-05-25 15:37:19,Mobile App,UPI
108339,57304,96,2025-05-25 16:03:01,Website,Net Banking
108340,66818,115,2025-05-25 16:08:25,Flipkart,Net Banking
108341,7009,43,2025-05-25 16:22:02,Amazon,Card
108342,96886,86,2025-05-25 16:34:31,Amazon,UPI
108343,67454,39,2025-05-25 17:13:51,Offline Store,Cash
108344,93660,114,2025-05-25 17:20:22,Offline Store,Cash
108345,16330,50,2025-05-25 17:23:10,Offline Store,Card
108346,16833,34,2025-05-25 18:00:59,Offline Store,UPI
108347,54253,7,2025-05-25 18:10:13,Amazon,Card
108348,47640,44,2025-05-25 18:10:15,Website,Net Banking
108349,14802,64,2025-05-25 18:16:41,Offline Store,UPI
108350,4303,103,2025-05-25 18:25:40,Amazon,Net Banking
108351,75474,115,2025-05-25 18:28:48,Offline Store,UPI
108352,17951,101,2025-05-25 20:00:28,Mobile App,Card
108353,50824,32,2025-05-25 20:14:37,Offline Store,Card
108354,867,21,2025-05-25 20:23:05,Offline Store,Cash
108355,89705,96,2025-05-25 20:31:57,Offline Store,Card
108356,55507,46,2025-05-25 20:33:19,Offline Store,UPI
108357,63886,96,2025-05-25 20:36:23,Mobile App,UPI
108358,46509,102,2025-05-25 20:52:57,Offline Store,Cash
108359,89940,24,2025-05-25 21:06:35,Offline Store,Card
108360,21123,100,2025-05-25 21:28:36,Offline Store,UPI
108361,83053,114,2025-05-25 22:42:07,Mobile App,Net Banking
108362,18997,88,2025-05-25 23:28:36,Mobile App,UPI
108363,44989,45,2025-05-25 23:41:10,Flipkart,Card
108364,39476,29,2025-05-25 23:54:25,Flipkart,Net Banking
108365,46046,106,2025-05-26 05:30:07,Mobile App,UPI
108366,24353,24,2025-05-26 06:39:59,Mobile App,UPI
108367,49169,106,2025-05-26 10:01:18,Offline Store,UPI
108368,41089,4,2025-05-26 10:29:54,Offline Store,UPI
108369,5347,53,2025-05-26 10:38:06,Website,Card
108370,15988,113,2025-05-26 11:23:35,Amazon,UPI
108371,96757,34,2025-05-26 12:11:40,Amazon,UPI
108372,42336,24,2025-05-26 12:44:48,Website,Card
108373,67862,48,2025-05-26 13:18:28,Offline Store,Cash
108374,76738,110,2025-05-26 14:39:38,Mobile App,UPI
108375,32581,48,2025-05-26 16:26:54,Mobile App,UPI
108376,6741,78,2025-05-26 16:42:05,Offline Store,UPI
108377,37656,7,2025-05-26 17:15:11,Offline Store,Card
108378,37958,78,2025-05-26 17:27:53,Website,UPI
108379,61986,117,2025-05-26 17:33:32,Amazon,Card
108380,69980,38,2025-05-26 17:38:05,Offline Store,Cash
108381,38575,81,2025-05-26 17:46:58,Offline Store,Cash
108382,74934,113,2025-05-26 18:21:30,Offline Store,Cash
108383,55543,34,2025-05-26 18:24:58,Offline Store,Card
108384,16460,1,2025-05-26 18:30:09,Offline Store,Cash
108385,42697,113,2025-05-26 18:40:16,Website,UPI
108386,56323,101,2025-05-26 18:48:49,Offline Store,Card
108387,75012,87,2025-05-26 18:55:51,Mobile App,Card
108388,45043,58,2025-05-26 18:59:21,Offline Store,UPI
108389,44914,113,2025-05-26 19:05:51,Website,Card
108390,8762,93,2025-05-26 19:11:17,Flipkart,Card
108391,62752,70,2025-05-26 19:43:48,Offline Store,Card
108392,15881,95,2025-05-26 19:51:18,Website,Card
108393,59072,95,2025-05-26 19:56:23,Amazon,Card
108394,5856,113,2025-05-26 20:13:39,Offline Store,UPI
108395,16616,108,2025-05-26 20:37:59,Offline Store,Card
108396,76537,113,2025-05-26 21:27:13,Mobile App,UPI
108397,69785,101,2025-05-26 22:14:37,Amazon,UPI
108398,26669,46,2025-05-26 22:48:30,Website,Net Banking
108399,7808,29,2025-05-27 00:19:11,Mobile App,Card
108400,71393,78,2025-05-27 02:28:15,Mobile App,Net Banking
108401,51099,117,2025-05-27 03:05:56,Website,Net Banking
108402,42975,5,2025-05-27 07:03:52,Flipkart,Net Banking
108403,71508,28,2025-05-27 07:21:49,Website,UPI
108404,89172,32,2025-05-27 07:45:46,Flipkart,Card
108405,40246,12,2025-05-27 12:09:19,Website,UPI
108406,80619,118,2025-05-27 12:11:10,Flipkart,Card
108407,16388,46,2025-05-27 13:05:23,Flipkart,Net Banking
108408,93964,118,2025-05-27 13:16:08,Offline Store,UPI
108409,95394,74,2025-05-27 13:36:06,Mobile App,UPI
108410,92503,119,2025-05-27 15:16:31,Offline Store,UPI
108411,35082,75,2025-05-27 15:39:17,Offline Store,Card
108412,14880,29,2025-05-27 15:49:26,Mobile App,Card
108413,88675,101,2025-05-27 16:05:12,Website,UPI
108414,45128,32,2025-05-27 16:39:25,Offline Store,Cash
108415,79429,106,2025-05-27 16:53:32,Flipkart,Card
108416,76791,15,2025-05-27 16:54:25,Website,UPI
108417,77173,95,2025-05-27 16:58:43,Website,UPI
108418,51580,35,2025-05-27 17:02:38,Offline Store,Card
108419,37792,43,2025-05-27 17:06:56,Offline Store,Cash
108420,40345,32,2025-05-27 17:35:39,Flipkart,Card
108421,11010,85,2025-05-27 17:58:43,Offline Store,UPI
108422,22335,78,2025-05-27 18:41:36,Mobile App,Card
108423,74245,36,2025-05-27 18:58:11,Offline Store,Cash
108424,12507,40,2025-05-27 19:26:47,Mobile App,Net Banking
108425,16279,116,2025-05-27 20:10:12,Offline Store,Cash
108426,29568,39,2025-05-27 20:13:08,Mobile App,UPI
108427,56048,29,2025-05-27 20:31:13,Offline Store,Card
108428,11992,101,2025-05-27 20:35:11,Amazon,UPI
108429,98830,2,2025-05-27 20:47:01,Offline Store,Cash
108430,46179,96,2025-05-27 23:56:07,Website,UPI
108431,55208,58,2025-05-28 07:42:12,Amazon,Net Banking
108432,76518,100,2025-05-28 11:51:22,Amazon,UPI
108433,96177,3,2025-05-28 12:15:19,Offline Store,UPI
108434,37616,97,2025-05-28 12:23:44,Offline Store,UPI
108435,78577,32,2025-05-28 12:33:58,Offline Store,UPI
108436,62544,58,2025-05-28 12:52:27,Website,UPI
108437,31309,75,2025-05-28 13:03:06,Amazon,Net Banking
108438,95222,106,2025-05-28 13:38:40,Mobile App,Card
108439,54724,10,2025-05-28 14:33:45,Offline Store,Card
108440,31888,17,2025-05-28 15:12:20,Flipkart,Net Banking
108441,55295,115,2025-05-28 15:27:02,Website,Card
108442,47717,53,2025-05-28 15:28:55,Offline Store,UPI
108443,17297,85,2025-05-28 15:32:53,Website,Net Banking
108444,49588,4,2025-05-28 16:29:51,Mobile App,Card
108445,2102,74,2025-05-28 16:52:11,Flipkart,Net Banking
108446,59265,28,2025-05-28 17:04:45,Offline Store,Card
108447,44192,23,2025-05-28 17:17:33,Offline Store,UPI
108448,37061,26,2025-05-28 18:05:17,Flipkart,Card
108449,46614,71,2025-05-28 18:56:55,Mobile App,UPI
108450,20546,30,2025-05-28 19:04:12,Mobile App,Card
108451,88594,41,2025-05-28 19:04:43,Mobile App,Card
108452,40541,32,2025-05-28 19:06:52,Amazon,Card
108453,17825,106,2025-05-28 19:18:45,Offline Store,Card
108454,37568,32,2025-05-28 19:21:49,Offline Store,Card
108455,43703,23,2025-05-28 19:23:27,Amazon,UPI
108456,86381,97,2025-05-28 19:35:46,Offline Store,Cash
108457,49038,58,2025-05-28 19:37:17,Offline Store,UPI
108458,20840,8,2025-05-28 19:48:27,Mobile App,Card
108459,12087,23,2025-05-28 19:54:29,Website,UPI
108460,13672,66,2025-05-28 20:05:46,Mobile App,UPI
108461,22383,7,2025-05-28 20:26:42,Offline Store,UPI
108462,36227,21,2025-05-28 20:27:37,Mobile App,UPI
108463,12708,40,2025-05-28 20:54:55,Offline Store,Card
108464,84268,80,2025-05-28 20:55:39,Mobile App,UPI
108465,14260,65,2025-05-28 21:28:00,Offline Store,UPI
108466,53844,58,2025-05-28 21:38:45,Offline Store,Card
108467,19983,20,2025-05-28 23:55:56,Website,Card
108468,11291,118,2025-05-29 10:23:59,Website,UPI
108469,6632,12,2025-05-29 10:41:35,Website,UPI
108470,58950,48,2025-05-29 10:47:50,Mobile App,UPI
108471,17191,106,2025-05-29 11:05:38,Offline Store,Cash
108472,69014,8,2025-05-29 13:08:07,Offline Store,UPI
108473,77569,39,2025-05-29 13:48:10,Offline Store,Card
108474,18412,75,2025-05-29 14:20:33,Offline Store,UPI
108475,37653,97,2025-05-29 14:31:16,Offline Store,UPI
108476,73973,92,2025-05-29 14:52:57,Mobile App,UPI
108477,21168,74,2025-05-29 15:48:40,Offline Store,Cash
108478,65149,39,2025-05-29 16:03:00,Website,UPI
108479,26700,9,2025-05-29 16:38:14,Offline Store,Cash
108480,24622,25,2025-05-29 16:38:49,Offline Store,Cash
108481,68850,53,2025-05-29 16:45:43,Offline Store,Cash
108482,68097,1,2025-05-29 17:13:36,Flipkart,Card
108483,77825,35,2025-05-29 17:14:49,Mobile App,UPI
108484,61011,43,2025-05-29 17:26:12,Amazon,UPI
108485,80142,63,2025-05-29 18:00:23,Offline Store,UPI
108486,65647,100,2025-05-29 18:17:02,Offline Store,UPI
108487,91225,63,2025-05-29 18:35:01,Offline Store,Cash
108488,70256,3,2025-05-29 18:37:22,Mobile App,UPI
108489,22735,15,2025-05-29 18:41:39,Website,UPI
108490,92464,112,2025-05-29 18:53:28,Mobile App,Card
108491,37557,85,2025-05-29 19:01:52,Mobile App,UPI
108492,1607,88,2025-05-29 19:02:14,Offline Store,UPI
108493,48580,45,2025-05-29 19:06:04,Flipkart,Card
108494,91788,49,2025-05-29 20:14:27,Offline Store,Card
108495,37500,115,2025-05-29 20:19:34,Amazon,UPI
108496,46395,68,2025-05-29 20:23:42,Mobile App,Card
108497,95693,108,2025-05-29 21:38:26,Offline Store,UPI
108498,8057,3,2025-05-29 21:46:56,Offline Store,UPI
108499,90740,39,2025-05-29 21:58:49,Website,UPI
108500,88525,102,2025-05-29 22:33:42,Mobile App,Net Banking
108501,95082,9,2025-05-29 22:41:17,Amazon,Net Banking
108502,29327,96,2025-05-30 02:44:30,Mobile App,Card
108503,23830,63,2025-05-30 08:34:33,Mobile App,UPI
108504,85934,96,2025-05-30 08:53:28,Mobile App,Net Banking
108505,23868,106,2025-05-30 09:03:50,Flipkart,Card
108506,88739,58,2025-05-30 09:17:03,Mobile App,UPI
108507,7789,83,2025-05-30 11:10:47,Offline Store,UPI
108508,86694,64,2025-05-30 12:02:00,Offline Store,Card
108509,96196,26,2025-05-30 12:29:39,Offline Store,UPI
108510,18906,4,2025-05-30 13:16:41,Mobile App,UPI
108511,17843,74,2025-05-30 13:23:51,Offline Store,UPI
108512,4227,21,2025-05-30 13:28:40,Flipkart,UPI
108513,51340,113,2025-05-30 13:35:40,Amazon,UPI
108514,9125,101,2025-05-30 13:46:02,Mobile App,Net Banking
108515,10042,106,2025-05-30 14:54:08,Website,Net Banking
108516,85307,100,2025-05-30 14:55:48,Offline Store,UPI
108517,72512,87,2025-05-30 15:31:48,Offline Store,Cash
108518,18425,52,2025-05-30 16:55:01,Offline Store,UPI
108519,87052,41,2025-05-30 17:06:52,Flipkart,UPI
108520,83144,58,2025-05-30 17:13:22,Mobile App,UPI
108521,89076,106,2025-05-30 18:00:27,Offline Store,UPI
108522,11673,28,2025-05-30 18:08:27,Offline Store,UPI
108523,93482,117,2025-05-30 18:34:31,Offline Store,Cash
108524,21548,21,2025-05-30 18:35:22,Offline Store,Cash
