return_id,order_detail_id,return_datetime,returned_quantity,return_status
1656,98631,2022-12-08 7:40:06,2,Refunded
1657,97341,2022-12-08 12:55:08,1,Refunded
1658,98936,2022-12-08 15:22:49,1,Refunded
1659,96425,2022-12-09 0:08:35,1,Refunded
1660,98976,2022-12-09 2:29:33,1,Refunded
1661,92929,2022-12-09 3:50:37,1,Replaced
1662,98946,2022-12-09 13:04:49,1,Approved
1663,98030,2022-12-10 10:23:19,1,Refunded
1664,99127,2022-12-11 16:44:46,1,Approved
1665,99216,2022-12-11 23:37:57,1,Replaced
1666,98486,2022-12-12 17:41:05,1,Refunded
1667,98618,2022-12-13 12:49:13,1,Refunded
1668,98816,2022-12-13 16:00:23,1,Approved
1669,99249,2022-12-14 7:56:14,2,Refunded
1670,99170,2022-12-14 9:17:00,1,Refunded
1671,99523,2022-12-14 22:09:16,1,Replaced
1672,99066,2022-12-15 6:26:19,1,Rejected
1673,97898,2022-12-15 15:25:48,1,Refunded
1674,99455,2022-12-16 10:56:18,1,Refunded
1675,99442,2022-12-16 22:39:35,1,Replaced
1676,96958,2022-12-17 21:49:20,1,Refunded
1677,99642,2022-12-18 1:45:51,1,Replaced
1678,99612,2022-12-18 2:35:56,1,Refunded
1679,99392,2022-12-18 16:13:56,1,Rejected
1680,98556,2022-12-19 21:09:32,1,Refunded
1681,99491,2022-12-20 13:45:18,1,Refunded
1682,99742,2022-12-21 5:27:31,1,Refunded
1683,99968,2022-12-22 8:53:09,1,Refunded
1684,100004,2022-12-22 20:54:00,1,Refunded
1685,100016,2022-12-22 21:34:38,1,Approved
1686,98307,2022-12-23 15:51:18,1,Refunded
1687,97868,2022-12-24 14:49:19,1,Refunded
1688,99051,2022-12-25 5:41:51,1,Rejected
1689,99960,2022-12-25 15:12:47,1,Approved
1690,98463,2022-12-25 17:36:57,1,Requested
1691,99941,2022-12-26 14:20:08,1,Refunded
1692,100368,2022-12-27 14:20:51,1,Refunded
1693,99865,2022-12-28 20:31:15,1,Requested
1694,98744,2022-12-29 5:53:44,1,Replaced
1695,100024,2022-12-30 7:42:39,1,Requested
1696,99800,2022-12-30 8:34:35,1,Approved
1697,99706,2022-12-31 4:00:41,1,Refunded
1698,100139,2022-12-31 5:10:20,1,Refunded
1699,100277,2023-01-01 12:27:14,1,Refunded
1700,100191,2023-01-01 15:40:24,1,Replaced
1701,100307,2023-01-02 2:31:50,1,Refunded
1702,100908,2023-01-03 13:50:52,1,Refunded
1703,100680,2023-01-04 2:53:32,1,Replaced
1704,100060,2023-01-05 10:55:01,1,Refunded
1705,100762,2023-01-07 18:32:53,1,Refunded
1706,101079,2023-01-08 11:34:21,1,Replaced
1707,101433,2023-01-10 23:39:22,1,Refunded
1708,99695,2023-01-13 0:14:46,1,Refunded
1709,100754,2023-01-14 14:17:42,1,Replaced
1710,99591,2023-01-15 10:25:42,1,Refunded
1711,100891,2023-01-15 12:14:30,1,Refunded
1712,97979,2023-01-15 22:20:51,1,Refunded
1713,100907,2023-01-16 3:59:50,1,Approved
1714,100175,2023-01-16 20:07:24,1,Refunded
1715,101748,2023-01-17 18:04:59,1,Requested
1716,101587,2023-01-18 21:17:52,1,Refunded
1717,101710,2023-01-19 23:48:12,1,Rejected
1718,101884,2023-01-20 0:56:43,1,Refunded
1719,94358,2023-01-20 9:13:09,1,Refunded
1720,101523,2023-01-20 15:40:51,1,Refunded
1721,101798,2023-01-21 20:57:16,1,Refunded
1722,101293,2023-01-23 9:19:32,1,Refunded
1723,102219,2023-01-23 12:17:29,1,Requested
1724,102119,2023-01-25 2:47:10,1,Approved
1725,101864,2023-01-25 20:10:16,1,Refunded
1726,102076,2023-01-26 21:07:28,1,Refunded
1727,102403,2023-01-27 21:11:10,1,Replaced
1728,102561,2023-01-27 22:58:59,1,Refunded
1729,102028,2023-01-29 16:51:00,1,Rejected
1730,102659,2023-01-30 0:04:29,1,Refunded
1731,102639,2023-01-30 4:53:27,1,Refunded
1732,102304,2023-02-02 9:28:25,1,Refunded
1733,102709,2023-02-02 10:27:32,1,Refunded
1734,102574,2023-02-02 15:22:57,1,Refunded
1735,102883,2023-02-02 15:23:41,1,Refunded
1736,101272,2023-02-02 17:45:18,1,Replaced
1737,102897,2023-02-03 9:46:37,1,Refunded
1738,102852,2023-02-03 21:46:45,1,Rejected
1739,103017,2023-02-04 8:29:11,1,Refunded
1740,102253,2023-02-04 13:58:53,1,Refunded
1741,102593,2023-02-04 16:14:08,1,Replaced
1742,102653,2023-02-05 14:10:09,1,Refunded
1743,102341,2023-02-06 6:34:16,1,Replaced
1744,103079,2023-02-06 17:31:55,1,Refunded
1745,101738,2023-02-08 3:11:30,1,Rejected
1746,102917,2023-02-08 5:09:26,1,Refunded
1747,103479,2023-02-11 8:26:59,1,Approved
1748,103555,2023-02-12 10:54:56,1,Refunded
1749,101818,2023-02-13 1:12:36,1,Replaced
1750,103712,2023-02-13 15:46:19,1,Refunded
1751,103297,2023-02-13 18:48:02,1,Refunded
1752,103191,2023-02-13 20:51:46,1,Refunded
1753,103786,2023-02-14 1:49:25,1,Refunded
1754,103659,2023-02-14 4:42:52,1,Refunded
1755,102875,2023-02-14 22:29:44,1,Requested
1756,103483,2023-02-15 8:00:18,1,Refunded
1757,103669,2023-02-16 22:43:22,1,Refunded
1758,103920,2023-02-17 21:16:10,1,Approved
1759,103862,2023-02-18 10:33:29,1,Refunded
1760,104214,2023-02-19 0:58:02,1,Refunded
1761,97896,2023-02-20 3:05:22,1,Rejected
1762,103482,2023-02-20 8:06:29,1,Refunded
1763,102882,2023-02-21 1:10:04,1,Replaced
1764,103894,2023-02-21 3:08:33,1,Refunded
1765,104065,2023-02-22 4:42:37,2,Refunded
1766,104319,2023-02-22 8:25:12,1,Requested
1767,104034,2023-02-24 4:19:25,1,Refunded
1768,104348,2023-02-25 4:17:38,1,Replaced
1769,102989,2023-02-25 7:07:20,1,Approved
1770,104342,2023-02-26 10:28:08,1,Refunded
1771,103729,2023-02-26 21:13:47,1,Replaced
1772,104408,2023-02-26 23:47:17,1,Replaced
1773,104534,2023-02-27 0:58:58,1,Approved
1774,104865,2023-03-01 21:35:59,1,Rejected
1775,104252,2023-03-02 2:02:38,1,Refunded
1776,104288,2023-03-02 3:20:59,1,Refunded
1777,104718,2023-03-02 3:25:29,1,Refunded
1778,104821,2023-03-03 17:11:42,1,Refunded
1779,103504,2023-03-04 16:57:22,1,Refunded
1780,105072,2023-03-04 19:30:50,1,Refunded
1781,104629,2023-03-04 19:59:30,1,Refunded
1782,104774,2023-03-05 1:06:39,1,Refunded
1783,104569,2023-03-05 2:46:09,1,Refunded
1784,103814,2023-03-05 3:00:55,1,Refunded
1785,104590,2023-03-05 8:06:49,1,Rejected
1786,105074,2023-03-06 16:29:30,1,Rejected
1787,105135,2023-03-07 18:05:17,1,Replaced
1788,104572,2023-03-07 21:37:09,1,Replaced
1789,105252,2023-03-10 7:17:53,1,Refunded
1790,105198,2023-03-11 18:25:48,1,Refunded
1791,105274,2023-03-12 2:12:00,1,Refunded
1792,105220,2023-03-12 3:32:05,1,Replaced
1793,102495,2023-03-13 3:47:09,1,Refunded
1794,104815,2023-03-13 9:56:36,1,Refunded
1795,105545,2023-03-14 23:10:49,1,Refunded
1796,105432,2023-03-15 13:40:13,1,Refunded
1797,105714,2023-03-16 2:51:04,1,Approved
1798,104788,2023-03-16 6:50:33,1,Replaced
1799,105380,2023-03-16 17:40:21,1,Rejected
1800,104929,2023-03-17 3:49:19,1,Rejected
1801,105363,2023-03-18 10:32:43,1,Refunded
1802,105681,2023-03-19 11:44:08,1,Replaced
1803,105856,2023-03-20 9:06:13,1,Refunded
1804,105754,2023-03-20 13:07:35,1,Replaced
1805,104427,2023-03-23 2:27:00,1,Approved
1806,105992,2023-03-23 20:00:28,1,Refunded
1807,105591,2023-03-24 7:42:01,1,Refunded
1808,106113,2023-03-25 11:00:37,1,Refunded
1809,106238,2023-03-25 22:44:15,1,Refunded
1810,106080,2023-03-27 6:35:48,1,Replaced
1811,105293,2023-03-27 8:43:28,1,Refunded
1812,106578,2023-03-27 13:57:03,1,Refunded
1813,105296,2023-03-27 14:59:17,1,Refunded
1814,106393,2023-03-27 20:20:19,1,Refunded
1815,106600,2023-03-28 0:51:25,1,Replaced
1816,106278,2023-03-28 7:37:15,1,Refunded
1817,106574,2023-03-29 0:26:47,1,Replaced
1818,105910,2023-03-30 5:39:35,1,Refunded
1819,105337,2023-03-30 18:03:51,1,Refunded
1820,106458,2023-03-31 15:41:30,1,Refunded
1821,106726,2023-04-02 3:48:55,1,Approved
1822,106679,2023-04-02 12:42:45,1,Refunded
1823,106913,2023-04-02 23:12:13,1,Refunded
1824,107044,2023-04-02 23:39:30,1,Rejected
1825,106824,2023-04-03 11:22:56,1,Refunded
1826,106810,2023-04-03 23:08:01,1,Refunded
1827,106971,2023-04-04 4:33:47,1,Replaced
1828,107017,2023-04-05 17:27:51,1,Refunded
1829,106312,2023-04-06 2:44:55,1,Refunded
1830,107131,2023-04-06 5:52:18,1,Refunded
1831,107281,2023-04-06 16:26:56,2,Refunded
1832,107362,2023-04-08 10:35:08,1,Refunded
1833,107309,2023-04-09 5:21:55,1,Refunded
1834,106000,2023-04-11 8:47:03,1,Approved
1835,106572,2023-04-12 3:47:35,1,Refunded
1836,106786,2023-04-12 8:28:07,1,Refunded
1837,107089,2023-04-12 19:45:04,1,Approved
1838,107791,2023-04-14 21:23:51,2,Replaced
1839,107445,2023-04-15 18:46:44,2,Refunded
1840,107045,2023-04-15 19:38:17,1,Refunded
1841,107004,2023-04-15 22:01:56,1,Refunded
1842,106397,2023-04-16 1:19:59,1,Refunded
1843,107776,2023-04-16 2:10:23,1,Refunded
1844,107836,2023-04-16 10:44:49,1,Rejected
1845,107877,2023-04-17 12:46:15,1,Rejected
1846,107805,2023-04-17 21:47:26,1,Refunded
1847,107314,2023-04-18 12:04:58,1,Refunded
1848,107521,2023-04-19 3:57:32,1,Replaced
1849,100070,2023-04-19 4:37:45,1,Refunded
1850,108260,2023-04-20 4:35:12,1,Refunded
1851,108457,2023-04-22 22:35:52,1,Refunded
1852,108030,2023-04-23 9:27:51,1,Refunded
1853,108054,2023-04-23 11:25:20,1,Refunded
1854,106978,2023-04-23 17:27:16,1,Refunded
1855,108187,2023-04-24 5:00:50,1,Refunded
1856,107698,2023-04-24 18:43:16,1,Refunded
1857,106804,2023-04-26 9:05:18,1,Approved
1858,108729,2023-04-26 12:13:45,1,Refunded
1859,108665,2023-04-26 14:17:25,1,Requested
1860,108462,2023-04-28 13:25:18,1,Refunded
1861,108644,2023-04-29 12:38:20,1,Refunded
1862,108988,2023-04-29 21:45:30,1,Approved
1863,108613,2023-04-30 4:43:06,2,Refunded
1864,108942,2023-04-30 14:57:58,1,Refunded
1865,108860,2023-05-01 14:58:26,1,Refunded
1866,109316,2023-05-02 16:17:02,2,Refunded
1867,107299,2023-05-02 18:54:48,1,Rejected
1868,109183,2023-05-03 10:31:36,2,Rejected
1869,109077,2023-05-03 14:53:55,1,Approved
1870,108541,2023-05-04 5:12:50,1,Refunded
1871,109267,2023-05-07 1:44:47,3,Refunded
1872,108040,2023-05-09 4:59:18,1,Refunded
1873,109467,2023-05-09 12:03:10,1,Refunded
1874,109715,2023-05-10 21:46:19,2,Refunded
1875,109522,2023-05-11 17:18:39,1,Refunded
1876,109721,2023-05-12 3:18:23,1,Refunded
1877,109577,2023-05-12 7:02:23,1,Refunded
1878,109811,2023-05-12 7:46:08,1,Refunded
1879,109933,2023-05-13 0:58:23,1,Rejected
1880,110039,2023-05-13 18:11:28,1,Approved
1881,110149,2023-05-15 0:32:42,1,Refunded
1882,109729,2023-05-15 17:07:55,1,Refunded
1883,109478,2023-05-17 23:48:03,1,Refunded
1884,110167,2023-05-18 13:31:37,1,Refunded
1885,110204,2023-05-18 23:24:54,1,Replaced
1886,110085,2023-05-19 4:03:13,1,Refunded
1887,110431,2023-05-20 2:45:10,1,Refunded
1888,110209,2023-05-20 3:14:50,2,Replaced
1889,109899,2023-05-21 4:00:45,1,Refunded
1890,110151,2023-05-21 16:16:45,1,Refunded
1891,109684,2023-05-22 0:55:05,1,Refunded
1892,110643,2023-05-23 16:19:44,1,Refunded
1893,110527,2023-05-24 11:54:14,1,Refunded
1894,110583,2023-05-26 12:59:01,1,Refunded
1895,110905,2023-05-27 4:51:53,1,Replaced
1896,109258,2023-05-27 7:27:04,1,Refunded
1897,110291,2023-05-27 11:45:24,1,Replaced
1898,110381,2023-05-28 7:11:37,1,Requested
1899,110827,2023-05-28 7:28:47,1,Refunded
1900,111143,2023-05-31 7:39:08,1,Refunded
1901,103099,2023-05-31 17:58:27,1,Refunded
1902,111077,2023-05-31 21:25:41,1,Replaced
1903,110871,2023-05-31 22:06:15,1,Approved
1904,109443,2023-06-01 5:42:59,1,Requested
1905,111282,2023-06-01 8:23:42,1,Refunded
1906,110785,2023-06-01 23:32:23,1,Approved
1907,111234,2023-06-02 1:55:25,1,Replaced
1908,111333,2023-06-02 7:44:07,1,Refunded
1909,110461,2023-06-02 18:47:39,1,Refunded
1910,110623,2023-06-03 12:09:42,1,Refunded
1911,111529,2023-06-03 21:14:35,1,Refunded
1912,110672,2023-06-04 0:34:48,1,Refunded
1913,106869,2023-06-05 1:43:20,1,Replaced
1914,111427,2023-06-05 1:48:01,1,Refunded
1915,111141,2023-06-05 22:40:26,1,Refunded
1916,111528,2023-06-06 12:13:33,1,Refunded
1917,111778,2023-06-07 2:34:51,1,Refunded
1918,111523,2023-06-07 9:25:48,1,Approved
1919,111055,2023-06-07 19:05:36,1,Rejected
1920,110605,2023-06-08 17:24:21,1,Refunded
1921,110984,2023-06-09 5:32:31,1,Refunded
1922,111525,2023-06-09 11:08:31,1,Refunded
1923,111781,2023-06-10 12:57:10,1,Approved
1924,111364,2023-06-11 15:31:59,1,Refunded
1925,110313,2023-06-11 16:21:14,1,Refunded
1926,112041,2023-06-11 17:08:37,1,Rejected
1927,111376,2023-06-14 4:56:53,1,Refunded
1928,111495,2023-06-15 21:51:05,1,Replaced
1929,111443,2023-06-15 23:23:56,1,Refunded
1930,110259,2023-06-16 8:50:02,1,Approved
1931,111478,2023-06-16 13:55:21,1,Approved
1932,112214,2023-06-17 18:29:12,1,Replaced
1933,112491,2023-06-18 16:47:09,1,Rejected
1934,112158,2023-06-19 0:51:55,1,Requested
1935,112555,2023-06-19 5:43:17,2,Refunded
1936,112195,2023-06-19 13:25:11,1,Replaced
1937,111146,2023-06-19 18:29:46,1,Refunded
1938,112490,2023-06-20 3:58:59,1,Refunded
1939,111549,2023-06-20 12:07:08,1,Refunded
1940,112607,2023-06-20 18:02:14,1,Refunded
1941,112481,2023-06-21 15:44:06,1,Replaced
1942,112739,2023-06-21 17:03:42,1,Refunded
1943,112844,2023-06-22 23:48:56,1,Replaced
1944,112390,2023-06-23 13:51:18,1,Replaced
1945,112410,2023-06-23 19:36:31,1,Replaced
1946,110410,2023-06-24 16:13:22,1,Refunded
1947,112832,2023-06-24 23:03:41,1,Approved
1948,113121,2023-06-25 5:27:46,1,Approved
1949,112485,2023-06-25 16:53:36,1,Refunded
1950,112590,2023-06-26 1:40:23,1,Rejected
1951,113330,2023-06-27 0:17:01,1,Refunded
1952,112157,2023-06-27 2:34:09,1,Refunded
1953,113222,2023-06-29 14:54:15,1,Refunded
1954,113457,2023-06-30 14:30:42,1,Refunded
1955,113491,2023-07-02 9:24:48,1,Replaced
1956,113560,2023-07-02 15:45:04,1,Refunded
1957,112438,2023-07-04 7:08:22,1,Refunded
1958,113353,2023-07-04 9:04:04,1,Replaced
1959,113713,2023-07-04 9:26:41,1,Refunded
1960,113559,2023-07-04 10:26:16,1,Refunded
1961,113687,2023-07-04 18:18:54,1,Refunded
1962,112904,2023-07-05 8:10:15,1,Refunded
1963,113675,2023-07-06 8:32:35,2,Refunded
1964,113486,2023-07-06 11:54:19,1,Refunded
1965,113427,2023-07-08 12:21:04,1,Replaced
1966,113851,2023-07-08 22:05:28,1,Refunded
1967,113481,2023-07-10 7:09:06,1,Rejected
1968,114247,2023-07-10 13:34:19,1,Replaced
1969,114435,2023-07-11 19:27:06,1,Refunded
1970,114210,2023-07-12 0:32:20,1,Refunded
1971,114412,2023-07-12 15:45:21,1,Refunded
1972,113109,2023-07-13 11:17:09,1,Refunded
1973,113781,2023-07-13 23:17:37,1,Refunded
1974,114359,2023-07-14 4:53:29,1,Refunded
1975,114295,2023-07-14 6:17:30,1,Refunded
1976,114331,2023-07-14 9:31:31,1,Refunded
1977,114415,2023-07-15 2:11:26,1,Refunded
1978,114535,2023-07-15 11:42:50,1,Refunded
1979,111653,2023-07-16 8:42:09,1,Refunded
1980,114356,2023-07-16 14:50:52,2,Approved
1981,113453,2023-07-17 3:29:04,1,Refunded
1982,114660,2023-07-17 17:57:53,1,Refunded
1983,114438,2023-07-18 17:28:27,1,Replaced
1984,114863,2023-07-19 16:54:28,1,Refunded
1985,113901,2023-07-19 23:23:50,1,Refunded
1986,114771,2023-07-22 16:14:36,1,Approved
1987,115221,2023-07-22 22:41:06,1,Replaced
1988,114868,2023-07-23 10:35:12,1,Refunded
1989,115095,2023-07-23 17:43:03,1,Refunded
1990,114862,2023-07-24 20:37:28,1,Refunded
1991,115154,2023-07-25 0:12:39,1,Replaced
1992,113935,2023-07-25 16:19:39,1,Refunded
1993,113887,2023-07-26 1:16:17,1,Refunded
1994,115155,2023-07-26 4:11:22,1,Refunded
1995,115277,2023-07-26 5:52:57,1,Refunded
1996,114507,2023-07-27 0:32:53,1,Approved
1997,114520,2023-07-27 5:16:44,1,Rejected
1998,115582,2023-07-27 7:15:57,1,Refunded
1999,115581,2023-07-27 9:59:57,1,Refunded
2000,114664,2023-07-27 22:42:43,1,Rejected
2001,115611,2023-07-29 14:14:58,1,Refunded
2002,115916,2023-07-31 0:35:56,1,Approved
2003,115367,2023-07-31 13:21:36,1,Replaced
2004,115944,2023-07-31 22:03:16,1,Refunded
2005,115764,2023-08-02 12:15:57,1,Rejected
2006,116244,2023-08-03 20:30:48,1,Approved
2007,115711,2023-08-04 15:08:06,1,Approved
2008,114478,2023-08-05 10:07:06,1,Replaced
2009,116182,2023-08-06 8:26:29,1,Rejected
2010,115935,2023-08-06 9:30:06,1,Refunded
2011,115324,2023-08-07 7:52:25,1,Refunded
2012,116110,2023-08-07 15:43:18,3,Refunded
2013,115522,2023-08-07 15:49:32,1,Refunded
2014,116558,2023-08-08 9:22:31,1,Replaced
2015,114880,2023-08-08 18:34:35,1,Replaced
2016,116334,2023-08-09 0:37:47,1,Refunded
2017,116439,2023-08-09 12:00:21,1,Refunded
2018,116452,2023-08-10 0:10:15,1,Replaced
2019,116418,2023-08-11 4:09:46,1,Refunded
2020,116013,2023-08-11 19:10:11,1,Refunded
2021,116177,2023-08-12 9:19:10,1,Refunded
2022,116731,2023-08-12 14:13:55,2,Refunded
2023,115975,2023-08-12 15:36:41,1,Refunded
2024,116477,2023-08-12 21:08:26,1,Replaced
2025,116791,2023-08-12 23:21:01,1,Refunded
2026,116853,2023-08-13 8:43:42,2,Refunded
2027,115930,2023-08-13 8:46:39,1,Replaced
2028,115061,2023-08-16 14:33:34,1,Requested
2029,116071,2023-08-16 17:08:46,1,Refunded
2030,116850,2023-08-17 2:52:39,1,Replaced
2031,116595,2023-08-17 5:24:46,1,Rejected
2032,116236,2023-08-18 9:06:05,1,Replaced
2033,116632,2023-08-21 7:53:37,1,Refunded
2034,116232,2023-08-22 8:57:53,1,Rejected
2035,117504,2023-08-22 17:00:21,1,Refunded
2036,117593,2023-08-25 7:26:47,1,Refunded
2037,117847,2023-08-26 19:42:46,1,Refunded
2038,117182,2023-08-27 10:04:56,1,Refunded
2039,117685,2023-08-27 16:28:59,1,Refunded
2040,117910,2023-08-28 1:40:10,1,Rejected
2041,117673,2023-08-28 12:04:28,1,Refunded
2042,118104,2023-08-30 2:39:47,1,Rejected
2043,116879,2023-08-31 0:55:54,1,Refunded
2044,117559,2023-09-01 2:02:19,1,Refunded
2045,118200,2023-09-01 7:04:26,1,Replaced
2046,117981,2023-09-01 7:20:02,1,Refunded
2047,117724,2023-09-01 12:43:16,1,Refunded
2048,117540,2023-09-02 2:16:34,1,Replaced
2049,118181,2023-09-02 18:28:05,1,Refunded
2050,118297,2023-09-03 1:23:37,2,Rejected
2051,118473,2023-09-04 4:43:00,1,Refunded
2052,118435,2023-09-04 11:35:35,3,Replaced
2053,118223,2023-09-05 5:17:07,1,Refunded
2054,117694,2023-09-06 2:14:21,1,Refunded
2055,117523,2023-09-07 1:11:03,1,Refunded
2056,118793,2023-09-07 1:19:10,1,Replaced
2057,118229,2023-09-07 8:23:17,1,Refunded
2058,118509,2023-09-08 13:49:58,1,Replaced
2059,118071,2023-09-08 21:45:39,1,Refunded
2060,118846,2023-09-09 14:08:23,1,Approved
2061,117881,2023-09-09 14:20:23,1,Refunded
2062,118636,2023-09-09 16:29:41,1,Refunded
2063,118959,2023-09-10 7:09:59,1,Refunded
2064,118620,2023-09-10 7:14:39,1,Rejected
2065,117105,2023-09-11 3:25:55,1,Refunded
2066,117343,2023-09-12 5:10:24,1,Refunded
2067,118718,2023-09-12 18:22:31,1,Rejected
2068,118133,2023-09-13 17:31:12,1,Rejected
2069,118482,2023-09-13 19:43:29,1,Refunded
2070,118618,2023-09-13 21:39:11,1,Refunded
2071,117970,2023-09-14 0:49:58,1,Approved
2072,119340,2023-09-16 2:44:27,1,Refunded
2073,119365,2023-09-16 3:33:26,1,Refunded
2074,119003,2023-09-16 6:28:02,1,Replaced
2075,119083,2023-09-17 0:51:10,1,Refunded
2076,119330,2023-09-17 7:08:14,1,Requested
2077,118400,2023-09-17 9:25:48,1,Rejected
2078,117797,2023-09-17 13:06:07,1,Refunded
2079,119546,2023-09-18 9:04:23,1,Refunded
2080,119125,2023-09-20 3:53:00,1,Replaced
2081,118481,2023-09-20 6:29:38,1,Refunded
2082,118188,2023-09-20 6:57:32,1,Rejected
2083,119522,2023-09-20 10:26:47,1,Rejected
2084,116519,2023-09-20 12:20:07,1,Refunded
2085,119808,2023-09-21 10:01:57,1,Refunded
2086,119076,2023-09-21 14:27:18,1,Refunded
2087,119891,2023-09-22 20:29:04,1,Approved
2088,119835,2023-09-24 20:46:54,1,Refunded
2089,119925,2023-09-26 4:39:16,1,Replaced
2090,120062,2023-09-27 5:51:42,1,Refunded
2091,120104,2023-09-28 4:00:48,1,Replaced
2092,120365,2023-09-28 4:29:36,1,Refunded
2093,119967,2023-09-28 12:42:57,1,Refunded
2094,119410,2023-09-28 19:30:49,1,Refunded
2095,120414,2023-09-29 1:28:29,1,Refunded
2096,116146,2023-09-29 11:52:34,1,Replaced
2097,120054,2023-09-29 12:26:54,1,Replaced
2098,118617,2023-09-29 18:50:33,1,Refunded
2099,120304,2023-09-30 12:33:55,1,Refunded
2100,120213,2023-10-01 11:19:09,1,Refunded
2101,120275,2023-10-01 20:42:39,1,Replaced
2102,119779,2023-10-01 21:55:01,1,Rejected
2103,120803,2023-10-02 18:07:30,1,Refunded
2104,119739,2023-10-02 19:22:49,1,Refunded
2105,117421,2023-10-02 22:12:24,1,Refunded
2106,120792,2023-10-03 10:56:53,1,Rejected
2107,120543,2023-10-04 6:57:11,1,Rejected
2108,121050,2023-10-04 20:04:00,1,Refunded
2109,120612,2023-10-04 22:08:13,1,Refunded
2110,120594,2023-10-05 5:19:38,1,Refunded
2111,120632,2023-10-05 9:00:41,1,Rejected
2112,120887,2023-10-05 12:56:33,1,Rejected
2113,121409,2023-10-07 19:14:02,1,Requested
2114,120610,2023-10-08 7:08:42,1,Refunded
2115,121509,2023-10-08 8:14:31,1,Refunded
2116,120227,2023-10-08 15:25:08,1,Refunded
2117,121252,2023-10-08 22:12:32,1,Rejected
2118,120753,2023-10-09 0:18:39,1,Replaced
2119,120652,2023-10-09 4:37:32,1,Refunded
2120,120995,2023-10-09 10:17:06,1,Refunded
2121,120554,2023-10-09 15:05:57,1,Rejected
2122,121088,2023-10-10 12:06:42,1,Refunded
2123,118330,2023-10-10 13:08:36,1,Rejected
2124,120600,2023-10-10 15:12:19,1,Replaced
2125,121617,2023-10-10 19:44:25,1,Replaced
2126,120209,2023-10-11 22:58:39,1,Refunded
2127,121601,2023-10-12 3:43:01,1,Replaced
2128,121136,2023-10-12 6:05:43,1,Refunded
2129,120523,2023-10-12 8:03:24,1,Refunded
2130,121642,2023-10-12 20:24:55,1,Refunded
2131,122082,2023-10-13 3:01:08,1,Refunded
2132,121232,2023-10-13 12:01:58,1,Refunded
2133,121759,2023-10-13 15:43:33,3,Refunded
2134,119807,2023-10-13 16:09:57,1,Rejected
2135,121506,2023-10-13 19:28:19,1,Replaced
2136,121106,2023-10-13 20:59:31,1,Refunded
2137,121471,2023-10-14 6:44:06,2,Refunded
2138,121621,2023-10-14 11:57:17,1,Refunded
2139,122055,2023-10-14 23:02:47,1,Replaced
2140,122329,2023-10-15 20:23:01,1,Requested
2141,122112,2023-10-16 6:48:17,2,Refunded
2142,121870,2023-10-16 12:28:36,2,Refunded
2143,121666,2023-10-16 18:43:42,1,Approved
2144,122468,2023-10-17 1:52:40,1,Refunded
2145,122756,2023-10-17 18:09:15,1,Approved
2146,122331,2023-10-18 3:41:51,1,Rejected
2147,122044,2023-10-18 11:23:17,1,Requested
2148,122545,2023-10-18 12:11:02,1,Refunded
2149,121195,2023-10-18 20:07:11,1,Replaced
2150,122688,2023-10-20 4:33:02,1,Replaced
2151,123116,2023-10-20 19:53:49,1,Refunded
2152,122973,2023-10-21 3:37:45,1,Replaced
2153,122445,2023-10-21 4:52:07,1,Refunded
2154,122942,2023-10-22 1:38:58,1,Replaced
2155,122774,2023-10-22 6:30:01,1,Rejected
2156,122167,2023-10-22 8:14:53,1,Refunded
2157,122195,2023-10-22 11:47:12,1,Rejected
2158,123396,2023-10-22 18:00:28,1,Refunded
2159,123033,2023-10-22 18:50:10,1,Refunded
2160,121651,2023-10-22 20:16:38,1,Refunded
2161,122085,2023-10-23 0:41:10,1,Refunded
2162,123270,2023-10-23 3:10:46,1,Refunded
2163,122319,2023-10-23 12:51:51,1,Refunded
2164,123232,2023-10-24 9:19:43,1,Refunded
2165,122771,2023-10-24 18:13:32,1,Refunded
2166,120856,2023-10-25 5:39:59,1,Refunded
2167,118555,2023-10-25 12:41:13,1,Refunded
2168,123173,2023-10-25 21:48:10,1,Approved
2169,123711,2023-10-26 8:37:44,1,Replaced
2170,123849,2023-10-26 15:47:16,1,Refunded
2171,122298,2023-10-26 19:54:25,1,Refunded
2172,123028,2023-10-27 1:43:38,1,Refunded
2173,121883,2023-10-27 11:18:35,1,Refunded
2174,121227,2023-10-28 19:05:53,1,Refunded
2175,124104,2023-10-28 20:00:14,1,Refunded
2176,122655,2023-10-30 8:54:04,1,Rejected
2177,123746,2023-10-30 15:38:06,1,Refunded
2178,118346,2023-10-30 19:40:18,1,Refunded
2179,122971,2023-10-31 2:33:57,1,Rejected
2180,124200,2023-10-31 2:38:01,1,Refunded
2181,123666,2023-10-31 15:56:18,1,Rejected
2182,124438,2023-11-01 16:13:23,1,Refunded
2183,124602,2023-11-02 13:29:18,1,Refunded
2184,123032,2023-11-02 21:01:31,1,Replaced
2185,124608,2023-11-02 23:54:09,1,Refunded
2186,124095,2023-11-03 20:44:44,1,Replaced
2187,123457,2023-11-03 22:59:11,1,Rejected
2188,124660,2023-11-04 4:30:55,1,Requested
2189,124576,2023-11-04 15:13:22,1,Replaced
2190,124783,2023-11-04 22:13:32,1,Refunded
2191,124912,2023-11-05 2:40:57,1,Refunded
2192,123892,2023-11-05 20:29:40,1,Refunded
2193,125066,2023-11-06 3:35:14,1,Refunded
2194,124391,2023-11-06 4:58:13,1,Refunded
