order_detail_id,order_id,variant_id,quantity,discount_percentage
137075,84294,783,1,17.33
137076,84295,812,1,24.19
137077,84296,17,1,9.99
137078,84296,795,1,20.00
137079,84297,639,1,12.84
137080,84298,795,1,21.04
137081,84299,196,1,11.99
137082,84300,236,1,10.82
137083,84301,777,1,20.63
137084,84302,5,1,0.00
137085,84303,777,1,21.78
137086,84304,715,1,9.45
137087,84305,107,2,11.99
137088,84305,169,1,11.99
137089,84305,775,1,17.76
137090,84306,780,1,26.43
137091,84307,251,1,6.32
137092,84308,661,1,10.57
137093,84309,480,1,16.05
137094,84309,792,1,22.66
137095,84310,806,1,21.01
137096,84311,457,1,17.56
137097,84312,494,1,14.75
137098,84312,569,1,17.84
137099,84312,642,1,0.00
137100,84313,617,2,10.37
137101,84314,144,1,3.62
137102,84315,350,1,6.82
137103,84315,539,1,16.11
137104,84316,148,1,9.06
137105,84317,677,1,0.00
137106,84318,343,1,8.47
137107,84319,213,2,13.99
137108,84320,491,1,19.96
137109,84321,632,1,15.84
137110,84322,693,1,8.91
137111,84323,49,1,9.99
137112,84324,192,1,11.99
137113,84324,339,1,0.00
137114,84325,599,1,11.26
137115,84325,180,1,11.99
137116,84326,90,1,10.27
137117,84327,101,1,11.99
137118,84328,126,1,11.99
137119,84329,31,1,9.46
137120,84330,187,1,11.95
137121,84331,283,1,0.00
137122,84332,140,1,9.48
137123,84332,798,2,24.78
137124,84332,554,1,0.00
137125,84332,537,2,14.21
137126,84333,775,1,26.18
137127,84334,11,1,0.00
137128,84335,753,1,6.15
137129,84336,111,1,0.00
137130,84336,494,1,15.94
137131,84337,142,1,11.99
137132,84338,505,1,13.42
137133,84338,15,1,9.99
137134,84338,468,1,12.70
137135,84339,109,1,8.22
137136,84340,339,1,3.70
137137,84340,790,2,23.75
137138,84341,52,1,8.17
137139,84342,521,1,17.91
137140,84343,452,1,10.22
137141,84344,480,1,16.25
137142,84345,596,1,11.67
137143,84346,323,1,4.31
137144,84347,795,1,21.80
137145,84348,792,1,25.04
137146,84348,798,2,24.58
137147,84349,525,1,14.27
137148,84350,236,1,11.16
137149,84351,367,1,5.56
137150,84352,760,1,5.13
137151,84353,502,1,20.41
137152,84354,405,1,8.52
137153,84355,588,1,0.00
137154,84355,362,1,9.27
137155,84356,339,1,11.41
137156,84356,789,2,27.33
137157,84356,343,1,6.95
137158,84357,62,1,11.99
137159,84358,801,2,20.35
137160,84358,694,2,13.36
137161,84358,477,1,14.50
137162,84359,56,1,10.81
137163,84359,809,1,17.12
137164,84360,372,1,9.03
137165,84361,721,1,15.50
137166,84362,674,1,11.58
137167,84363,774,1,20.30
137168,84364,785,1,21.26
137169,84365,511,1,14.34
137170,84366,2,1,9.99
137171,84367,293,1,5.39
137172,84368,70,1,6.18
137173,84369,699,1,12.15
137174,84369,652,2,14.18
137175,84370,711,1,13.84
137176,84371,189,1,10.67
137177,84372,585,1,12.52
137178,84373,427,1,15.99
137179,84373,467,2,15.94
137180,84373,458,2,16.46
137181,84373,808,1,24.13
137182,84374,740,1,8.02
137183,84374,329,2,10.76
137184,84375,106,1,11.99
137185,84376,176,1,9.61
137186,84376,704,2,8.76
137187,84376,351,1,10.09
137188,84377,516,1,15.38
137189,84377,795,1,24.72
137190,84378,158,1,11.99
137191,84378,462,1,13.09
137192,84379,154,2,11.99
137193,84379,525,2,17.34
137194,84379,793,1,24.33
137195,84379,740,1,6.08
137196,84379,684,4,11.21
137197,84379,773,3,21.99
137198,84380,605,1,13.87
137199,84381,651,1,10.37
137200,84381,197,2,0.00
137201,84382,339,1,8.77
137202,84383,555,1,12.13
137203,84384,418,1,6.01
137204,84385,482,1,6.88
137205,84386,789,1,23.66
137206,84387,89,1,11.99
137207,84387,781,2,18.42
137208,84387,788,2,25.93
137209,84387,775,1,22.56
137210,84387,157,2,11.99
137211,84387,511,1,15.98
137212,84388,430,1,8.10
137213,84389,580,1,15.70
137214,84390,695,1,0.00
137215,84390,630,2,10.90
137216,84391,127,1,10.76
137217,84392,554,1,11.14
137218,84392,353,1,8.85
137219,84393,558,1,18.04
137220,84394,31,1,9.99
137221,84394,801,1,21.89
137222,84394,790,1,22.75
137223,84395,685,1,15.03
137224,84395,711,1,14.32
137225,84395,699,2,0.00
137226,84396,685,1,12.97
137227,84397,691,1,14.33
137228,84398,673,1,0.00
137229,84399,454,1,11.69
137230,84400,793,1,16.93
137231,84401,88,1,11.99
137232,84402,546,1,19.92
137233,84402,786,9,22.43
137234,84403,811,1,22.79
137235,84404,790,1,27.63
137236,84405,776,1,24.74
137237,84405,583,2,15.51
137238,84406,675,1,17.97
137239,84406,791,2,0.00
137240,84407,537,1,10.88
137241,84408,46,1,9.99
137242,84409,16,1,9.99
137243,84410,11,1,9.56
137244,84411,141,1,8.57
137245,84412,153,1,8.68
137246,84413,408,1,14.27
137247,84413,464,1,17.92
137248,84413,724,2,0.00
137249,84413,787,7,21.94
137250,84414,736,2,8.31
137251,84414,94,2,11.99
137252,84414,558,1,15.23
137253,84414,229,2,11.74
137254,84415,517,1,17.11
137255,84416,578,1,13.31
137256,84417,11,1,9.99
137257,84418,607,1,11.10
137258,84419,783,1,23.04
137259,84420,110,1,10.47
137260,84421,294,1,13.49
137261,84422,262,1,8.03
137262,84422,136,1,11.99
137263,84422,316,1,10.94
137264,84422,778,4,21.97
137265,84423,88,1,11.99
137266,84424,670,1,11.46
137267,84424,147,1,11.99
137268,84424,800,2,20.91
137269,84425,205,1,11.99
137270,84426,682,1,11.82
137271,84427,77,1,9.38
137272,84428,576,1,0.00
137273,84429,779,1,22.37
137274,84430,526,1,14.64
137275,84431,723,1,9.56
137276,84432,189,1,9.98
137277,84433,566,1,14.34
137278,84434,42,1,9.99
137279,84435,2,1,9.99
137280,84436,552,1,19.13
137281,84437,779,1,22.40
137282,84437,786,1,20.27
137283,84438,224,1,13.41
137284,84439,705,1,13.26
137285,84439,329,1,3.64
137286,84439,673,1,16.42
137287,84439,778,1,24.70
137288,84440,87,1,7.87
137289,84441,255,1,8.91
137290,84442,715,1,15.14
137291,84442,781,1,22.73
137292,84442,200,1,11.99
137293,84443,337,1,6.30
137294,84444,195,1,7.38
137295,84444,20,1,9.99
137296,84445,80,2,11.34
137297,84446,437,1,11.72
137298,84447,245,1,12.06
137299,84447,611,1,13.28
137300,84448,4,1,9.99
137301,84449,757,2,9.04
137302,84449,796,1,18.08
137303,84449,792,1,22.81
137304,84450,680,1,11.83
137305,84450,796,1,25.63
137306,84451,484,1,18.85
137307,84451,774,1,22.20
137308,84452,580,1,12.15
137309,84453,708,1,11.91
137310,84454,778,1,21.13
137311,84454,790,1,23.08
137312,84455,37,1,6.45
137313,84456,73,1,5.83
137314,84457,268,1,12.70
137315,84457,720,1,14.58
137316,84458,799,1,22.01
137317,84458,466,1,0.00
137318,84458,502,1,17.93
137319,84459,224,1,13.99
137320,84460,743,1,0.00
137321,84461,342,1,11.99
137322,84462,231,1,9.08
137323,84462,786,2,27.29
137324,84463,529,1,11.49
137325,84464,210,1,10.30
137326,84464,92,1,11.99
137327,84464,465,2,15.42
137328,84465,162,1,11.99
137329,84466,291,1,0.00
137330,84467,612,1,12.99
137331,84468,679,1,13.66
137332,84469,419,1,0.00
137333,84469,790,2,19.03
137334,84469,481,1,12.95
137335,84469,792,1,22.44
137336,84469,448,1,15.86
137337,84470,153,1,0.00
137338,84471,474,1,16.40
137339,84472,444,1,11.01
137340,84473,718,2,14.20
137341,84473,677,1,0.00
137342,84474,614,1,10.10
137343,84475,655,1,0.00
137344,84475,784,1,0.00
137345,84476,101,1,11.99
137346,84477,574,1,13.09
137347,84478,64,1,0.00
137348,84478,578,1,17.44
137349,84478,714,2,12.49
137350,84479,400,1,0.00
137351,84480,557,1,14.87
137352,84481,603,1,10.01
137353,84482,297,1,11.37
137354,84483,151,1,10.06
137355,84484,686,1,0.00
137356,84485,19,1,8.75
137357,84486,381,1,0.00
137358,84486,784,1,20.50
137359,84486,723,1,11.88
137360,84487,558,1,0.00
137361,84487,759,1,7.05
137362,84488,805,1,21.74
137363,84488,535,2,0.00
137364,84489,791,1,22.22
137365,84490,400,1,13.78
137366,84490,808,3,24.07
137367,84491,775,1,28.13
137368,84492,622,1,13.40
137369,84493,718,1,14.63
137370,84494,592,1,20.82
137371,84494,789,1,25.72
137372,84494,74,1,10.06
137373,84495,489,1,14.20
137374,84496,779,1,19.15
137375,84497,516,1,13.53
137376,84498,787,1,24.90
137377,84499,485,1,13.97
137378,84499,492,1,21.14
137379,84500,170,1,10.50
137380,84501,310,1,11.99
137381,84501,759,1,5.37
137382,84501,802,3,21.42
137383,84502,476,1,0.00
137384,84503,674,1,0.00
137385,84504,107,1,11.99
137386,84504,786,1,24.54
137387,84505,650,1,0.00
137388,84506,723,1,14.71
137389,84506,518,2,18.47
137390,84507,794,1,17.76
137391,84508,603,1,10.82
137392,84509,664,1,13.58
137393,84509,521,2,15.90
137394,84510,285,1,11.37
137395,84511,444,1,0.00
137396,84512,661,1,13.41
137397,84513,709,1,11.45
137398,84514,197,1,7.55
137399,84515,736,1,10.85
137400,84516,528,1,16.09
137401,84517,653,2,14.50
137402,84517,420,3,15.99
137403,84518,500,1,10.40
137404,84519,196,1,11.54
137405,84520,787,1,22.69
137406,84521,798,1,23.55
137407,84521,283,1,13.99
137408,84521,687,1,21.88
137409,84522,206,7,11.99
137410,84522,789,1,23.25
137411,84523,109,1,11.87
137412,84523,650,1,9.14
137413,84523,485,4,17.06
137414,84523,776,1,18.20
137415,84524,379,1,5.78
137416,84525,789,1,19.53
137417,84525,198,2,11.42
137418,84525,793,1,23.02
137419,84526,278,1,9.31
137420,84527,730,1,13.29
137421,84528,795,1,23.05
137422,84529,430,1,9.09
137423,84530,778,1,25.44
137424,84530,163,1,10.69
137425,84531,638,1,7.21
137426,84532,686,1,12.15
137427,84533,678,1,0.00
137428,84534,383,1,6.33
137429,84534,782,1,29.56
137430,84535,796,1,19.65
137431,84536,392,1,15.99
137432,84537,793,1,0.00
137433,84538,801,1,22.17
137434,84539,650,1,11.54
137435,84539,717,1,13.75
137436,84539,761,2,3.80
137437,84539,436,1,16.60
137438,84539,733,2,11.66
137439,84540,765,1,8.58
137440,84540,517,2,16.61
137441,84541,143,1,0.00
137442,84541,598,1,21.98
137443,84542,613,1,0.00
137444,84542,702,1,12.11
137445,84543,806,1,25.95
137446,84543,465,1,0.00
137447,84543,487,1,14.16
137448,84544,457,1,16.32
137449,84545,349,2,5.87
137450,84545,600,1,13.40
137451,84546,605,1,10.67
137452,84547,24,1,9.99
137453,84547,300,1,13.99
137454,84548,211,1,13.99
137455,84548,151,1,11.99
137456,84548,233,1,12.84
137457,84548,780,2,24.71
137458,84549,31,1,9.99
137459,84550,18,1,9.99
137460,84550,189,1,11.99
137461,84551,802,1,25.87
137462,84551,580,1,12.74
137463,84551,422,1,14.09
137464,84552,318,1,13.27
137465,84553,763,1,8.19
137466,84554,400,1,12.82
137467,84555,316,1,12.68
137468,84556,564,1,12.96
137469,84557,187,1,9.14
137470,84558,16,1,9.56
137471,84559,66,1,0.00
137472,84559,693,1,12.98
137473,84560,777,1,0.00
137474,84561,790,1,22.69
137475,84562,443,1,10.00
137476,84563,775,1,18.10
137477,84563,198,1,11.99
137478,84564,400,1,12.88
137479,84565,44,1,0.00
137480,84566,761,1,6.30
137481,84567,495,1,9.08
137482,84568,497,1,20.43
137483,84569,542,1,15.01
137484,84569,25,1,9.99
137485,84569,312,1,11.00
137486,84570,718,1,9.94
137487,84571,279,1,13.99
137488,84571,802,1,21.64
137489,84572,444,1,0.00
137490,84572,529,1,14.13
137491,84573,645,1,10.24
137492,84574,660,1,9.81
137493,84575,799,1,17.60
137494,84575,728,2,10.10
137495,84575,616,1,10.58
137496,84576,304,1,10.66
137497,84577,489,1,18.29
137498,84578,663,1,8.69
137499,84578,55,1,10.46
137500,84579,689,1,10.56
137501,84580,624,1,16.14
137502,84581,41,1,9.01
137503,84582,539,2,15.54
137504,84582,786,1,17.75
137505,84583,474,1,12.96
137506,84584,517,1,14.85
137507,84584,781,1,22.37
137508,84584,18,1,9.99
137509,84585,11,1,9.99
137510,84586,144,1,7.68
137511,84587,746,1,1.63
137512,84588,793,1,21.06
137513,84589,111,2,10.31
137514,84590,722,1,14.61
137515,84590,641,1,10.53
137516,84591,186,1,11.15
137517,84592,169,3,11.53
137518,84592,448,1,12.83
137519,84592,511,1,14.16
137520,84592,600,1,0.00
137521,84592,516,3,13.94
137522,84592,790,4,19.88
137523,84593,790,1,23.36
137524,84593,789,5,0.00
137525,84594,474,1,14.53
137526,84595,145,1,11.13
137527,84596,246,1,13.21
137528,84596,810,1,24.10
137529,84597,794,3,29.19
137530,84597,798,2,22.42
137531,84597,142,2,11.99
137532,84597,66,2,9.97
137533,84598,108,1,6.78
137534,84599,221,1,12.66
137535,84600,101,1,11.99
137536,84600,394,2,14.19
137537,84601,256,1,9.06
137538,84601,803,1,21.10
137539,84602,776,1,21.17
137540,84602,629,1,16.29
137541,84602,757,3,7.74
137542,84602,82,2,11.99
137543,84603,460,2,17.85
137544,84603,802,1,24.89
137545,84604,77,1,11.99
137546,84604,495,1,16.12
137547,84604,795,4,23.97
137548,84605,424,1,9.35
137549,84605,534,1,18.15
137550,84606,477,1,12.89
137551,84607,109,1,9.58
137552,84608,163,1,10.03
137553,84609,709,1,13.65
137554,84610,425,1,0.00
137555,84611,410,1,8.20
137556,84612,711,1,12.87
137557,84612,794,1,25.85
137558,84613,126,1,7.43
137559,84614,436,1,0.00
137560,84615,88,3,11.99
137561,84615,495,1,17.25
137562,84616,323,2,7.36
137563,84616,794,2,23.75
137564,84616,389,2,7.63
137565,84617,571,1,15.46
137566,84617,810,1,21.35
137567,84618,799,1,20.42
137568,84619,788,1,23.36
137569,84619,796,2,25.07
137570,84620,636,1,11.54
137571,84620,652,1,0.00
137572,84621,792,1,22.41
137573,84622,570,1,15.75
137574,84623,796,1,24.75
137575,84624,608,1,15.88
137576,84625,428,1,14.28
137577,84626,400,1,12.55
137578,84627,784,1,18.18
137579,84628,4,1,9.20
137580,84629,123,1,11.99
137581,84630,802,2,24.95
137582,84630,62,1,11.99
137583,84631,651,1,8.97
137584,84632,788,1,19.74
137585,84633,173,1,8.69
137586,84634,578,1,14.24
137587,84635,375,1,10.36
137588,84636,699,1,9.19
137589,84636,712,1,11.34
137590,84636,175,3,8.29
137591,84637,792,1,20.09
137592,84637,799,1,0.00
137593,84638,199,1,10.10
137594,84639,297,1,13.99
137595,84639,601,1,12.43
137596,84639,567,2,19.21
137597,84639,777,2,22.79
137598,84640,773,1,21.14
137599,84641,193,1,10.01
137600,84642,445,1,15.19
137601,84643,800,1,22.27
137602,84643,302,2,0.00
137603,84644,808,2,18.67
137604,84645,677,1,12.38
137605,84646,578,1,21.99
137606,84646,792,1,0.00
137607,84647,21,1,9.99
137608,84647,598,1,14.71
137609,84647,519,4,0.00
137610,84647,541,2,15.48
137611,84648,88,1,10.41
137612,84649,794,1,18.98
137613,84650,21,1,9.99
137614,84651,229,3,9.95
137615,84651,776,3,29.70
137616,84651,515,1,18.85
137617,84652,300,1,7.83
137618,84653,13,1,8.91
137619,84654,784,3,23.66
137620,84654,726,1,13.77
137621,84655,106,1,10.69
137622,84655,297,4,8.77
137623,84655,784,1,23.40
137624,84655,570,1,17.24
137625,84656,797,1,0.00
137626,84657,42,1,0.00
137627,84657,781,1,27.19
137628,84658,188,1,11.99
137629,84659,531,1,12.36
137630,84660,726,1,5.40
137631,84661,532,1,0.00
137632,84662,152,1,7.18
137633,84662,789,1,23.07
137634,84663,804,1,16.91
137635,84664,799,1,24.59
137636,84665,39,1,9.99
137637,84665,349,1,9.62
137638,84665,779,3,22.93
137639,84666,522,1,13.23
137640,84666,73,3,11.09
137641,84667,9,1,3.60
137642,84668,659,1,17.81
137643,84668,635,2,14.68
137644,84669,724,1,11.99
137645,84670,340,1,3.86
137646,84671,503,1,15.06
137647,84671,179,1,8.78
137648,84671,162,1,0.00
137649,84672,809,1,24.40
137650,84673,520,1,10.96
137651,84674,139,1,11.50
137652,84674,778,1,22.32
137653,84674,774,2,23.73
137654,84674,247,1,11.76
137655,84674,695,1,12.68
137656,84675,488,1,16.60
137657,84676,505,1,15.25
137658,84677,595,1,21.26
137659,84678,101,1,11.99
137660,84679,802,1,21.99
137661,84680,201,1,7.70
137662,84680,218,1,12.62
137663,84680,463,2,18.15
137664,84680,489,1,14.88
137665,84681,699,1,19.45
137666,84682,493,1,17.55
137667,84682,514,1,15.95
137668,84682,460,1,13.69
137669,84683,790,1,18.56
137670,84684,568,1,8.17
137671,84685,472,1,15.82
137672,84686,508,1,15.12
137673,84687,279,1,11.02
137674,84688,31,1,0.00
137675,84689,648,1,9.72
137676,84690,54,1,11.99
137677,84691,577,1,12.73
137678,84691,784,1,21.76
137679,84692,638,1,13.14
137680,84693,104,1,11.83
137681,84694,328,1,10.87
137682,84694,527,1,15.49
137683,84694,231,1,0.00
137684,84695,394,2,11.85
137685,84695,557,1,14.94
137686,84696,470,1,11.64
137687,84697,85,1,0.00
137688,84698,782,1,20.45
137689,84699,188,1,8.15
137690,84700,7,1,9.99
137691,84700,794,2,22.53
137692,84701,539,1,15.64
137693,84701,279,1,10.83
137694,84702,450,1,18.72
137695,84703,715,1,11.95
137696,84704,104,1,10.65
137697,84704,550,1,0.00
137698,84704,778,2,26.29
137699,84705,677,1,8.29
137700,84705,748,1,7.09
137701,84706,481,1,17.08
137702,84707,525,1,0.00
137703,84708,311,1,10.27
137704,84708,760,1,1.70
137705,84709,411,1,9.94
137706,84710,316,1,11.67
137707,84710,775,1,27.16
137708,84711,304,1,0.00
137709,84711,794,1,20.22
137710,84712,93,1,10.20
137711,84713,552,1,8.98
137712,84714,427,1,11.37
137713,84714,516,1,18.85
137714,84714,795,2,21.94
137715,84714,339,2,8.80
137716,84715,806,1,24.23
137717,84716,331,1,10.95
137718,84717,279,1,8.71
137719,84718,812,1,20.26
137720,84719,196,1,11.99
137721,84720,557,1,17.86
137722,84720,167,1,11.99
137723,84720,145,1,10.60
137724,84721,779,1,22.88
137725,84721,10,1,7.62
137726,84722,730,1,0.00
137727,84723,658,1,12.21
137728,84724,683,1,8.81
137729,84724,796,1,22.55
137730,84725,775,1,22.45
137731,84726,802,1,21.76
137732,84727,481,1,17.88
137733,84728,735,1,3.77
137734,84728,447,3,20.08
137735,84729,291,1,11.21
137736,84730,590,1,16.49
137737,84731,617,1,0.00
137738,84732,767,1,3.74
137739,84733,423,1,13.22
137740,84734,369,1,0.00
137741,84735,625,1,10.93
137742,84735,56,1,8.12
137743,84736,271,1,13.99
137744,84736,784,1,24.92
137745,84737,86,1,11.09
137746,84737,718,1,14.17
137747,84738,766,1,3.96
137748,84739,172,1,11.02
137749,84740,639,1,11.39
137750,84741,28,1,8.76
137751,84742,584,1,14.54
137752,84743,792,1,21.45
137753,84744,697,2,12.90
137754,84744,652,3,14.87
137755,84745,681,1,14.12
137756,84745,665,1,0.00
137757,84745,16,1,9.99
137758,84746,464,1,17.90
137759,84747,736,1,4.69
137760,84748,57,1,11.35
137761,84749,340,1,11.99
137762,84749,497,2,18.25
137763,84750,425,1,13.61
137764,84750,86,1,11.99
137765,84750,789,2,20.85
137766,84751,609,1,17.03
137767,84751,598,2,18.85
137768,84751,139,2,11.99
137769,84752,448,1,17.54
137770,84753,439,2,13.48
137771,84753,780,1,20.63
137772,84754,469,1,12.77
137773,84755,477,1,16.82
137774,84755,775,1,21.14
137775,84755,793,1,22.26
137776,84756,214,1,13.10
137777,84757,249,1,8.63
137778,84758,674,1,15.84
137779,84759,810,1,20.63
137780,84760,339,2,11.99
137781,84760,793,4,21.09
137782,84761,471,1,13.70
137783,84762,173,1,7.03
137784,84762,785,1,22.69
137785,84762,494,1,14.04
137786,84763,811,1,21.16
137787,84764,790,1,21.48
137788,84765,811,1,20.26
137789,84766,779,1,24.55
137790,84766,804,1,16.38
137791,84767,685,1,13.74
137792,84768,811,1,19.64
137793,84769,511,2,20.87
137794,84769,775,1,18.48
137795,84769,96,2,11.99
137796,84770,726,1,15.47
137797,84770,418,1,5.95
137798,84770,168,1,0.00
137799,84771,537,1,15.98
137800,84772,534,1,10.18
137801,84773,58,1,11.99
137802,84774,311,1,11.99
137803,84775,150,2,11.99
137804,84775,534,1,19.86
137805,84776,776,1,0.00
137806,84776,118,1,11.99
137807,84777,259,1,11.55
137808,84778,217,1,12.02
137809,84779,607,1,18.90
137810,84780,635,1,13.73
137811,84781,34,1,9.66
137812,84781,446,1,0.00
137813,84782,523,1,15.08
137814,84783,672,1,9.51
137815,84784,170,1,8.02
137816,84784,595,1,16.80
137817,84785,294,1,10.42
137818,84786,396,1,14.93
137819,84787,111,1,11.99
137820,84788,711,1,0.00
137821,84789,544,1,15.49
137822,84789,651,2,13.05
137823,84790,508,1,17.23
137824,84790,470,1,18.35
137825,84791,799,1,24.81
137826,84792,719,1,14.45
137827,84793,702,1,13.36
137828,84794,257,1,13.16
137829,84794,774,1,23.32
137830,84795,479,1,16.11
137831,84796,478,1,15.29
137832,84796,189,1,11.77
137833,84797,601,1,0.00
137834,84798,428,1,13.94
137835,84798,793,1,21.71
137836,84799,772,1,3.03
137837,84800,7,1,8.34
137838,84801,596,1,12.96
137839,84802,530,1,14.86
137840,84802,491,2,9.87
137841,84802,762,2,5.50
137842,84803,604,1,16.34
137843,84804,564,1,11.51
137844,84804,802,1,22.79
137845,84804,810,2,20.43
137846,84805,10,1,6.42
137847,84806,436,1,0.00
137848,84806,606,2,11.69
137849,84806,773,2,20.94
137850,84806,648,2,9.07
137851,84807,809,1,21.22
137852,84808,90,1,11.99
137853,84809,589,1,15.14
137854,84810,555,1,11.42
137855,84811,444,1,0.00
137856,84811,704,1,11.37
137857,84812,810,1,24.05
137858,84813,793,1,23.39
137859,84814,798,1,19.97
137860,84814,779,1,20.23
137861,84814,794,2,20.18
137862,84814,480,2,16.44
137863,84815,623,1,15.72
137864,84816,395,2,14.61
137865,84817,793,1,19.15
137866,84818,579,1,12.85
137867,84819,598,1,10.20
137868,84820,789,1,25.15
137869,84821,716,1,6.71
137870,84821,81,1,11.53
137871,84822,572,1,11.83
137872,84823,688,1,13.70
137873,84823,426,1,10.13
137874,84824,464,1,15.74
137875,84824,106,1,9.41
137876,84825,586,1,10.87
137877,84826,409,1,14.84
137878,84827,572,1,14.97
137879,84828,383,1,9.09
137880,84829,673,1,15.50
137881,84829,674,1,9.58
137882,84829,259,3,0.00
137883,84830,654,1,13.80
137884,84831,789,1,23.58
137885,84832,436,1,14.61
137886,84833,70,1,9.48
137887,84834,796,3,20.87
137888,84834,88,1,8.38
137889,84835,10,1,9.99
137890,84836,511,1,13.42
137891,84836,810,1,25.31
137892,84837,107,1,11.69
137893,84838,366,1,9.21
137894,84838,526,1,12.03
137895,84838,270,1,13.99
137896,84839,617,1,14.85
137897,84840,539,1,0.00
137898,84841,773,1,18.28
137899,84842,331,1,0.00
137900,84843,465,1,11.83
137901,84844,521,1,15.81
137902,84844,199,1,11.99
137903,84844,796,2,19.92
137904,84845,141,1,10.56
137905,84845,790,1,24.03
137906,84846,760,1,8.16
137907,84847,796,1,30.22
137908,84847,776,1,24.74
137909,84848,803,1,24.26
137910,84849,404,1,10.42
137911,84849,796,1,24.39
137912,84849,805,2,22.71
137913,84850,452,1,14.46
137914,84851,339,1,11.29
137915,84852,674,1,15.49
137916,84853,809,1,23.82
137917,84854,35,1,9.99
137918,84855,796,1,0.00
137919,84856,779,1,24.96
137920,84857,798,1,22.87
137921,84857,491,2,15.75
137922,84858,423,1,0.00
137923,84858,514,1,13.43
137924,84859,691,1,12.41
137925,84860,532,1,13.39
137926,84861,50,1,9.99
137927,84862,666,1,13.19
137928,84862,796,1,22.81
137929,84863,722,1,0.00
137930,84864,781,1,22.00
137931,84864,32,3,8.79
137932,84864,791,2,20.41
137933,84864,77,1,10.74
137934,84864,532,4,14.99
137935,84865,736,1,3.70
137936,84865,477,2,14.78
137937,84865,362,2,13.21
137938,84866,579,1,16.15
137939,84866,167,3,11.99
137940,84866,706,4,11.65
137941,84867,91,1,11.99
137942,84868,583,1,10.93
137943,84869,739,1,0.00
137944,84870,496,1,14.16
137945,84871,763,1,6.41
137946,84872,773,1,20.82
137947,84873,252,1,9.62
137948,84874,64,1,11.09
137949,84875,803,1,19.22
137950,84876,88,1,10.72
137951,84876,521,3,14.67
137952,84877,470,1,15.16
137953,84878,700,1,17.65
137954,84879,67,2,10.44
137955,84879,437,3,9.10
137956,84879,504,1,12.11
137957,84880,689,1,11.48
137958,84881,511,1,17.82
137959,84881,794,1,22.77
137960,84881,793,7,26.68
137961,84882,422,1,10.55
137962,84883,695,1,14.08
137963,84884,602,1,13.92
137964,84885,499,1,17.68
137965,84886,538,1,12.09
137966,84887,18,3,9.29
137967,84887,258,3,13.99
137968,84888,346,1,5.87
137969,84889,16,1,0.00
137970,84890,215,1,9.76
137971,84890,652,2,11.11
137972,84891,785,1,23.56
137973,84891,167,1,11.99
137974,84892,635,1,12.29
137975,84893,245,1,12.02
137976,84894,491,1,10.81
137977,84895,460,1,12.21
137978,84895,811,2,20.53
137979,84896,590,1,10.00
137980,84897,631,1,12.36
137981,84898,546,2,14.52
137982,84898,685,2,9.72
137983,84899,473,1,12.52
137984,84900,225,1,9.99
137985,84901,782,1,23.77
137986,84902,653,1,9.39
137987,84903,500,1,16.57
137988,84903,643,1,0.00
137989,84903,19,1,9.99
137990,84903,811,1,23.76
137991,84904,594,1,17.37
137992,84905,475,1,19.44
137993,84906,458,1,8.54
137994,84907,694,1,0.00
137995,84908,201,1,10.65
137996,84908,506,1,14.01
137997,84909,339,1,11.01
137998,84910,303,1,13.20
137999,84911,665,1,0.00
138000,84912,271,1,8.29
138001,84913,511,1,14.41
138002,84914,109,2,10.04
138003,84914,307,1,11.99
138004,84914,584,2,15.91
138005,84914,802,3,21.89
138006,84915,784,1,22.35
138007,84916,415,1,8.61
138008,84917,695,2,12.39
138009,84917,798,1,24.19
138010,84917,568,1,17.56
138011,84918,784,1,20.22
138012,84919,348,1,7.07
138013,84920,200,1,11.99
138014,84921,413,1,7.93
138015,84922,398,1,9.58
138016,84923,434,1,11.30
138017,84924,763,1,2.34
138018,84925,499,1,15.66
138019,84926,468,1,11.52
138020,84926,362,1,10.43
138021,84927,521,1,13.38
138022,84928,445,1,14.80
138023,84929,776,1,28.79
138024,84929,738,1,11.03
138025,84930,768,1,5.29
138026,84931,792,1,0.00
138027,84931,426,2,15.99
138028,84932,486,1,10.16
138029,84933,776,1,0.00
138030,84934,291,1,10.47
138031,84935,54,1,6.66
138032,84935,512,1,12.90
138033,84936,778,1,23.98
138034,84936,568,1,13.84
138035,84937,142,1,11.99
138036,84938,690,1,15.71
138037,84938,504,1,12.46
138038,84938,812,1,21.34
138039,84939,556,1,12.76
138040,84940,730,1,8.66
138041,84941,700,1,10.70
138042,84942,430,1,10.47
138043,84943,460,3,19.85
138044,84943,132,1,11.30
138045,84944,114,2,9.75
138046,84944,70,1,8.11
138047,84945,122,1,6.94
138048,84946,354,1,11.99
138049,84946,797,1,22.25
138050,84947,85,1,11.99
138051,84948,654,1,11.57
138052,84949,327,1,5.98
138053,84949,492,1,12.46
138054,84949,487,1,20.08
138055,84950,531,1,14.00
138056,84950,773,8,24.14
138057,84951,14,1,9.99
138058,84951,736,2,6.19
138059,84951,195,2,11.99
138060,84952,721,1,14.69
138061,84953,518,1,22.07
138062,84953,274,1,6.36
138063,84954,789,1,18.73
138064,84954,674,1,12.29
138065,84955,165,1,11.99
138066,84956,446,1,12.33
138067,84957,106,1,6.28
138068,84958,792,1,19.80
138069,84959,85,1,11.99
138070,84960,241,1,9.99
138071,84961,203,1,0.00
138072,84962,563,1,10.57
