purchase_order_detail_id,purchase_order_id,variant_id,quantity
15781,1972,642,10
15782,1972,644,12
15783,1972,639,10
15784,1972,646,11
15785,1972,638,12
15786,1972,643,17
15787,1973,785,10
15788,1973,637,3
15789,1973,557,1
15790,1973,399,9
15791,1973,358,2
15792,1973,786,12
15793,1973,631,6
15794,1973,626,1
15795,1973,462,1
15796,1974,277,3
15797,1974,280,1
15798,1974,755,3
15799,1974,275,2
15800,1974,756,6
15801,1974,281,1
15802,1974,271,6
15803,1974,272,1
15804,1974,273,2
15805,1974,283,2
15806,1974,754,4
15807,1974,270,6
15808,1975,194,1
15809,1975,195,1
15810,1975,523,8
15811,1975,190,5
15812,1975,193,2
15813,1975,522,1
15814,1975,196,1
15815,1975,525,2
15816,1975,199,3
15817,1975,198,1
15818,1975,197,2
15819,1975,189,1
15820,1976,60,5
15821,1976,61,7
15822,1976,67,4
15823,1976,610,16
15824,1976,53,2
15825,1976,698,17
15826,1976,62,7
15827,1977,751,12
15828,1977,752,11
15829,1977,443,15
15830,1977,750,14
15831,1978,459,37
15832,1978,311,27
15833,1978,558,11
15834,1978,347,25
15835,1978,781,272
15836,1978,633,24
15837,1979,578,1
15838,1979,104,2
15839,1979,111,1
15840,1979,384,1
15841,1979,582,3
15842,1979,99,1
15843,1980,749,4
15844,1980,752,3
15845,1980,751,4
15846,1980,443,9
15847,1980,750,7
15848,1980,442,5
15849,1981,546,7
15850,1981,446,4
15851,1981,775,36
15852,1981,11,9
15853,1981,16,5
15854,1981,540,2
15855,1981,10,3
15856,1981,323,22
15857,1981,321,17
15858,1981,779,6
15859,1982,35,2
15860,1982,348,8
15861,1982,29,1
15862,1982,52,8
15863,1982,552,1
15864,1982,359,7
15865,1982,50,8
15866,1982,309,4
15867,1982,47,12
15868,1982,41,1
15869,1982,557,8
15870,1982,399,9
15871,1982,551,7
15872,1982,42,1
15873,1983,457,10
15874,1983,42,1
15875,1983,461,1
15876,1983,29,1
15877,1983,456,8
15878,1983,352,6
15879,1983,37,3
15880,1984,301,2
15881,1984,718,10
15882,1984,298,5
15883,1984,299,2
15884,1984,303,3
15885,1984,302,12
15886,1984,305,1
15887,1984,304,4
15888,1984,717,3
15889,1985,261,16
15890,1985,266,14
15891,1985,262,12
15892,1985,255,9
15893,1985,254,15
15894,1985,260,11
15895,1985,264,10
15896,1985,269,9
15897,1985,263,9
15898,1986,32,9
15899,1986,345,1
15900,1986,396,1
15901,1986,309,1
15902,1986,548,1
15903,1986,783,30
15904,1986,355,1
15905,1987,467,3
15906,1987,737,2
15907,1987,422,2
15908,1987,735,12
15909,1987,738,9
15910,1987,464,14
15911,1987,731,17
15912,1987,477,9
15913,1987,470,5
15914,1988,346,4
15915,1988,636,2
15916,1988,628,7
15917,1988,355,9
15918,1988,42,5
15919,1988,50,4
15920,1988,401,9
15921,1988,345,2
15922,1988,40,4
15923,1989,86,1
15924,1989,94,6
15925,1989,528,11
15926,1989,90,6
15927,1989,78,10
15928,1989,431,5
15929,1989,361,9
15930,1989,95,3
15931,1989,71,3
15932,1989,82,2
15933,1989,584,2
15934,1990,195,1
15935,1990,196,1
15936,1990,190,1
15937,1990,194,1
15938,1990,524,3
15939,1990,200,1
15940,1990,193,3
15941,1990,523,4
15942,1990,191,3
15943,1990,522,5
15944,1991,165,6
15945,1991,519,4
15946,1991,168,2
15947,1991,162,1
15948,1991,161,1
15949,1991,171,2
15950,1991,173,3
15951,1991,169,1
15952,1991,518,4
15953,1991,520,10
15954,1991,174,1
15955,1991,163,5
15956,1992,430,3
15957,1992,90,3
15958,1992,363,5
15959,1992,364,4
15960,1992,584,5
15961,1992,80,3
15962,1992,527,2
15963,1992,586,1
15964,1992,89,5
15965,1992,84,1
15966,1993,368,5
15967,1993,529,23
15968,1993,586,1
15969,1993,85,4
15970,1993,584,1
15971,1993,527,1
15972,1993,82,5
15973,1993,70,1
15974,1993,71,7
15975,1993,362,1
15976,1993,92,1
15977,1993,435,3
15978,1994,463,1
15979,1994,21,4
15980,1994,23,1
15981,1994,34,3
15982,1995,519,9
15983,1995,164,7
15984,1995,161,14
15985,1995,170,12
15986,1995,162,12
15987,1995,520,22
15988,1995,163,9
15989,1995,172,10
15990,1995,165,9
15991,1996,785,25
15992,1996,549,2
15993,1996,21,1
15994,1996,22,4
15995,1996,788,12
15996,1996,38,1
15997,1996,633,1
15998,1996,782,6
15999,1996,634,7
16000,1996,462,1
16001,1996,559,1
16002,1996,24,1
16003,1996,48,3
16004,1997,622,14
16005,1997,315,2
16006,1997,317,1
16007,1997,414,15
16008,1997,411,2
16009,1998,134,8
16010,1998,132,1
16011,1998,129,7
16012,1998,122,1
16013,1998,117,2
16014,1998,703,9
16015,1999,553,3
16016,1999,38,1
16017,1999,405,4
16018,1999,24,1
16019,1999,355,5
16020,1999,52,1
16021,1999,348,1
16022,1999,45,4
16023,1999,787,12
16024,1999,401,9
16025,1999,462,1
16026,2000,478,3
16027,2000,737,14
16028,2000,477,2
16029,2000,735,8
16030,2000,418,1
16031,2001,113,1
16032,2001,579,1
16033,2001,112,1
16034,2001,109,1
16035,2001,104,10
16036,2001,580,1
16037,2001,581,9
16038,2001,108,1
16039,2001,97,5
16040,2002,451,21
16041,2002,776,85
16042,2002,454,45
16043,2002,779,58
16044,2002,542,14
16045,2002,206,10
16046,2002,334,11
16047,2002,546,7
16048,2002,537,13
16049,2002,4,6
16050,2003,336,1
16051,2003,20,2
16052,2003,323,8
16053,2003,335,4
16054,2003,451,14
16055,2003,10,8
16056,2003,18,8
16057,2004,683,11
16058,2004,679,14
16059,2004,606,2
16060,2004,602,12
16061,2004,687,10
16062,2004,389,15
16063,2004,603,10
16064,2004,681,17
16065,2004,689,10
16066,2005,381,23
16067,2005,113,48
16068,2005,583,25
16069,2005,115,47
16070,2005,383,25
16071,2006,719,8
16072,2006,297,7
16073,2006,302,2
16074,2006,304,1
16075,2006,298,1
16076,2006,300,6
16077,2006,717,6
16078,2006,303,3
16079,2007,739,15
16080,2007,472,6
16081,2007,737,16
16082,2007,426,15
16083,2008,543,1
16084,2008,542,1
16085,2008,545,3
16086,2008,17,4
16087,2008,335,1
16088,2008,13,3
16089,2008,326,3
16090,2009,701,10
16091,2009,129,6
16092,2009,134,5
16093,2009,117,8
16094,2009,127,4
16095,2009,121,8
16096,2009,699,9
16097,2009,119,7
16098,2009,118,2
16099,2009,706,11
16100,2009,705,2
16101,2010,190,4
16102,2010,200,1
16103,2010,194,1
16104,2010,197,1
16105,2010,192,1
16106,2011,404,12
16107,2011,24,6
16108,2011,357,23
16109,2011,34,9
16110,2011,49,10
16111,2011,788,34
16112,2012,81,18
16113,2012,430,11
16114,2012,72,11
16115,2012,364,16
16116,2012,90,22
16117,2012,84,10
16118,2012,434,15
16119,2012,78,11
16120,2012,76,10
16121,2013,162,5
16122,2013,167,2
16123,2013,171,1
16124,2013,157,2
16125,2014,625,12
16126,2014,620,15
16127,2014,316,5
16128,2014,318,6
16129,2014,411,9
16130,2014,417,7
16131,2015,782,51
16132,2015,354,1
16133,2015,347,3
16134,2015,44,7
16135,2015,27,2
16136,2015,557,12
16137,2015,788,30
16138,2015,342,6
16139,2015,396,9
16140,2015,33,3
16141,2016,137,8
16142,2016,139,15
16143,2016,147,7
16144,2016,142,6
16145,2016,153,9
16146,2016,154,10
16147,2016,708,5
16148,2016,709,5
16149,2016,144,2
16150,2016,155,9
16151,2017,716,10
16152,2017,180,1
16153,2017,183,5
16154,2017,187,1
16155,2017,181,1
16156,2017,177,2
16157,2018,509,5
16158,2018,514,8
16159,2018,512,8
16160,2018,601,9
16161,2018,600,1
16162,2018,790,15
16163,2018,516,7
16164,2018,795,10
16165,2018,789,8
16166,2018,791,5
16167,2019,460,1
16168,2019,550,3
16169,2019,310,1
16170,2019,398,2
16171,2019,49,1
16172,2020,734,12
16173,2020,474,14
16174,2020,428,9
16175,2020,470,17
16176,2020,467,5
16177,2020,731,12
16178,2021,199,8
16179,2021,193,19
16180,2021,200,6
16181,2021,189,10
16182,2021,190,10
16183,2021,523,25
16184,2021,524,13
16185,2021,191,13
16186,2021,195,12
16187,2021,198,9
16188,2021,194,4
16189,2021,192,10
16190,2022,658,2
16191,2022,656,3
16192,2022,657,1
16193,2022,660,1
16194,2022,659,4
16195,2023,723,15
16196,2023,722,13
16197,2023,724,15
16198,2023,721,12
16199,2024,3,2
16200,2024,2,1
16201,2024,205,3
16202,2024,449,1
16203,2024,454,1
16204,2024,208,2
16205,2024,327,1
16206,2024,778,13
16207,2024,330,3
16208,2025,522,15
16209,2025,524,1
16210,2025,195,1
16211,2025,198,1
16212,2025,194,1
16213,2025,189,2
16214,2025,523,1
16215,2026,441,12
16216,2026,729,10
16217,2026,730,7
16218,2026,440,13
16219,2027,669,2
16220,2027,672,1
16221,2027,670,1
16222,2027,668,1
16223,2027,671,1
16224,2028,188,4
16225,2028,185,1
16226,2028,716,15
16227,2028,713,7
16228,2028,177,3
16229,2028,181,3
16230,2029,659,9
16231,2029,661,6
16232,2029,660,6
16233,2029,656,5
16234,2030,717,9
16235,2030,303,4
16236,2030,720,5
16237,2030,300,1
16238,2030,301,8
16239,2030,305,1
16240,2030,719,3
16241,2031,94,7
16242,2031,585,7
16243,2031,78,3
16244,2031,584,3
16245,2031,362,3
16246,2031,80,1
16247,2031,77,2
16248,2031,367,3
16249,2032,198,6
16250,2032,524,8
16251,2032,193,4
16252,2032,522,4
16253,2032,190,3
16254,2032,192,2
16255,2033,764,12
16256,2033,487,7
16257,2033,481,9
16258,2033,491,9
16259,2033,492,6
16260,2033,480,2
16261,2033,484,7
16262,2033,485,6
16263,2033,493,2
16264,2033,488,9
16265,2033,762,7
16266,2033,763,10
16267,2034,169,23
16268,2034,170,14
16269,2034,162,10
16270,2034,519,24
16271,2034,159,13
16272,2034,171,8
16273,2034,167,10
16274,2034,172,11
16275,2034,164,9
16276,2035,136,11
16277,2035,701,11
16278,2035,119,10
16279,2035,128,5
16280,2035,706,12
16281,2036,777,17
16282,2036,775,3
16283,2036,339,3
16284,2036,537,4
16285,2036,447,10
16286,2036,17,2
16287,2036,336,1
16288,2036,540,5
16289,2036,16,1
16290,2036,18,1
16291,2036,2,1
16292,2037,259,6
16293,2037,261,6
16294,2037,254,1
16295,2037,255,1
16296,2037,269,1
16297,2037,258,2
16298,2037,266,1
16299,2037,263,1
16300,2037,260,1
16301,2037,265,4
16302,2038,315,6
16303,2038,624,8
16304,2038,615,4
16305,2038,406,2
16306,2038,617,2
16307,2038,414,8
16308,2038,619,6
16309,2038,412,7
16310,2038,407,10
16311,2038,417,2
16312,2038,317,4
16313,2039,729,10
16314,2039,730,13
16315,2039,440,13
16316,2039,441,10
16317,2040,60,5
16318,2040,609,12
16319,2040,66,17
16320,2040,62,13
16321,2040,63,4
16322,2040,57,2
16323,2040,67,8
16324,2040,58,1
16325,2040,387,24
16326,2040,61,17
16327,2040,608,14
16328,2041,624,6
16329,2041,416,15
16330,2041,614,12
16331,2041,407,4
16332,2042,671,6
16333,2042,670,9
16334,2042,669,7
16335,2042,668,2
16336,2042,672,3
16337,2043,231,1
16338,2043,220,4
16339,2043,214,5
16340,2043,230,2
16341,2043,213,6
16342,2043,376,5
16343,2043,229,1
16344,2043,374,4
16345,2043,209,2
16346,2044,686,17
16347,2044,688,20
16348,2044,603,4
16349,2044,607,7
16350,2044,687,8
16351,2044,683,14
16352,2044,602,3
16353,2044,605,9
16354,2044,604,13
16355,2044,681,8
16356,2044,389,6
16357,2044,390,5
16358,2045,44,3
16359,2045,49,5
16360,2045,548,5
16361,2045,42,1
16362,2045,557,4
16363,2045,630,2
16364,2045,38,1
16365,2045,459,1
16366,2045,23,1
16367,2045,391,1
16368,2045,394,2
16369,2045,346,1
16370,2045,551,4
16371,2046,194,1
16372,2046,195,3
16373,2046,523,2
16374,2046,192,4
16375,2046,199,1
16376,2046,525,3
16377,2046,196,1
16378,2047,760,15
16379,2047,210,8
16380,2047,373,7
16381,2047,211,3
16382,2047,371,2
16383,2047,217,5
16384,2047,218,7
16385,2047,223,4
16386,2048,430,7
16387,2048,71,1
16388,2048,94,3
16389,2048,91,4
16390,2048,435,4
16391,2048,529,6
16392,2048,95,7
16393,2048,90,3
16394,2048,72,3
16395,2048,527,6
16396,2048,366,1
16397,2048,587,1
16398,2048,81,2
16399,2049,164,2
16400,2049,176,7
16401,2049,169,1
16402,2049,160,3
16403,2049,166,1
16404,2049,518,11
16405,2049,520,8
16406,2050,728,8
16407,2050,727,6
16408,2050,725,4
16409,2050,436,10
16410,2050,726,4
16411,2050,437,9
16412,2051,506,2
16413,2051,507,12
16414,2051,771,5
16415,2051,505,8
16416,2051,504,3
16417,2051,770,4
16418,2051,769,11
16419,2051,503,5
16420,2052,171,1
16421,2052,165,2
16422,2052,174,4
16423,2052,157,4
16424,2053,392,3
16425,2053,457,1
16426,2053,784,22
16427,2053,343,1
16428,2053,40,1
16429,2053,44,1
16430,2053,460,1
16431,2054,722,9
16432,2054,724,6
16433,2054,721,7
16434,2054,723,7
16435,2055,36,1
16436,2055,393,7
16437,2055,391,1
16438,2055,634,3
16439,2055,22,1
16440,2055,31,1
16441,2055,554,4
16442,2055,51,3
16443,2056,73,3
16444,2056,587,3
16445,2056,528,6
16446,2056,527,8
16447,2056,369,7
16448,2056,430,5
16449,2056,76,1
16450,2056,74,2
16451,2057,791,14
16452,2057,794,20
16453,2057,597,6
16454,2057,512,6
16455,2057,596,4
16456,2057,513,15
16457,2057,599,4
16458,2057,511,6
16459,2057,795,22
16460,2057,510,8
16461,2057,792,20
16462,2057,517,8
16463,2057,600,2
16464,2058,309,3
16465,2058,781,1
16466,2058,44,1
16467,2058,352,1
16468,2058,30,1
16469,2058,359,3
16470,2058,307,1
16471,2058,310,1
16472,2058,462,1
16473,2058,351,6
16474,2058,558,2
16475,2059,443,2
16476,2059,749,7
16477,2059,442,5
16478,2059,752,7
16479,2059,751,2
16480,2059,750,5
16481,2060,693,8
16482,2060,57,7
16483,2060,67,5
16484,2060,66,6
16485,2060,53,1
16486,2060,60,1
16487,2060,64,3
16488,2060,692,5
16489,2060,65,5
16490,2060,63,5
16491,2061,244,3
16492,2061,252,3
16493,2061,238,3
16494,2061,251,2
16495,2061,239,5
16496,2061,235,7
16497,2061,237,5
16498,2061,242,6
16499,2061,243,3
16500,2061,249,2
16501,2061,245,5
16502,2061,240,4
16503,2062,298,2
16504,2062,300,1
16505,2062,718,4
16506,2062,299,1
16507,2062,297,1
16508,2062,720,1
16509,2062,717,6
16510,2062,305,1
16511,2063,231,7
16512,2063,373,18
16513,2063,374,12
16514,2063,376,14
16515,2063,372,9
16516,2063,230,11
16517,2063,371,13
16518,2063,215,9
16519,2063,228,9
16520,2063,210,7
16521,2063,377,12
16522,2064,96,1
16523,2064,82,1
16524,2064,588,1
16525,2064,90,1
16526,2064,88,3
16527,2064,366,3
16528,2064,432,12
16529,2064,87,4
16530,2064,94,12
16531,2064,527,7
16532,2064,79,4
16533,2065,120,1
16534,2065,706,11
16535,2065,126,3
16536,2065,121,1
16537,2065,700,3
16538,2065,122,1
16539,2065,123,1
16540,2065,131,7
16541,2065,707,8
16542,2065,130,8
16543,2065,119,5
16544,2066,245,17
16545,2066,252,30
16546,2066,247,14
16547,2066,233,15
16548,2066,241,16
16549,2066,243,14
16550,2066,249,11
16551,2066,239,23
16552,2066,244,19
16553,2066,236,14
16554,2067,217,7
16555,2067,232,1
16556,2067,219,1
16557,2067,221,2
16558,2067,212,1
16559,2067,229,1
16560,2067,214,1
16561,2067,224,1
16562,2067,376,3
16563,2068,429,22
16564,2068,739,15
16565,2068,465,6
16566,2068,470,7
16567,2068,468,1
16568,2068,472,5
16569,2068,421,15
16570,2068,738,13
16571,2068,737,11
16572,2068,733,16
16573,2069,320,1
16574,2069,620,5
16575,2069,411,1
16576,2069,414,2
16577,2069,623,2
16578,2069,618,9
16579,2069,318,1
16580,2069,315,7
16581,2069,406,2
16582,2070,646,23
16583,2070,638,23
16584,2070,644,19
16585,2070,642,14
16586,2071,662,9
16587,2071,663,7
16588,2071,664,9
16589,2071,666,7
16590,2072,23,1
16591,2072,346,4
16592,2072,348,2
16593,2072,461,3
16594,2072,458,8
16595,2072,554,1
16596,2072,41,1
16597,2072,44,1
16598,2072,311,1
16599,2072,788,29
16600,2073,331,9
16601,2073,18,1
16602,2073,3,1
16603,2073,4,1
16604,2073,1,5
16605,2073,539,9
16606,2073,7,4
16607,2074,744,7
16608,2074,312,6
16609,2074,743,12
16610,2074,741,7
16611,2074,313,6
16612,2074,748,4
16613,2074,314,2
16614,2074,745,12
16615,2074,742,7
16616,2075,197,1
16617,2075,196,3
16618,2075,190,2
16619,2075,195,1
16620,2075,522,3
16621,2075,193,5
16622,2075,194,3
16623,2075,189,5
16624,2075,191,4
16625,2075,524,9
16626,2075,198,1
16627,2076,298,1
16628,2076,302,1
16629,2076,718,4
16630,2076,719,10
16631,2077,119,2
16632,2077,701,6
16633,2077,703,8
16634,2077,133,5
16635,2077,135,6
16636,2077,707,10
16637,2077,125,5
16638,2077,699,2
16639,2077,121,6
16640,2077,132,3
16641,2077,127,4
16642,2078,41,1
16643,2078,549,1
16644,2078,788,15
16645,2078,459,7
16646,2078,32,2
16647,2078,781,5
16648,2078,34,1
16649,2078,51,4
16650,2078,787,7
16651,2078,557,8
16652,2078,548,6
16653,2078,629,16
16654,2078,345,5
16655,2079,520,10
16656,2079,174,6
16657,2079,157,3
16658,2079,519,5
16659,2079,168,5
16660,2079,169,5
16661,2079,172,5
16662,2079,163,4
16663,2079,173,6
16664,2079,162,5
16665,2079,165,8
16666,2080,74,1
16667,2080,91,7
16668,2080,527,11
16669,2080,82,1
16670,2080,586,7
16671,2080,94,10
16672,2080,529,2
16673,2080,435,5
16674,2081,646,5
16675,2081,642,3
16676,2081,640,4
16677,2081,645,5
16678,2081,641,6
16679,2082,50,1
16680,2082,462,1
16681,2082,38,3
16682,2082,21,1
16683,2082,29,1
16684,2082,633,1
16685,2082,782,7
16686,2082,345,1
16687,2082,34,1
16688,2082,786,27
16689,2083,111,3
16690,2083,381,4
16691,2083,114,1
16692,2083,99,2
16693,2083,108,3
16694,2083,100,1
16695,2083,578,1
16696,2083,579,5
16697,2083,105,4
16698,2083,101,1
16699,2083,113,6
16700,2083,106,1
16701,2083,383,1
16702,2084,533,9
16703,2084,800,25
16704,2084,801,13
16705,2084,797,11
16706,2084,799,15
16707,2084,804,26
16708,2084,803,12
16709,2084,531,9
16710,2084,798,14
16711,2084,532,7
16712,2084,802,16
16713,2084,530,11
16714,2085,595,8
16715,2085,590,6
16716,2085,592,6
16717,2085,591,8
16718,2085,594,9
16719,2085,593,17
16720,2086,527,6
16721,2086,71,2
16722,2086,588,6
16723,2086,78,4
16724,2086,74,3
16725,2086,369,8
16726,2086,367,5
16727,2086,363,7
16728,2086,431,10
16729,2086,96,1
16730,2087,291,6
16731,2087,285,7
16732,2087,293,5
16733,2087,444,12
16734,2087,289,3
16735,2087,288,3
16736,2087,292,2
16737,2088,723,8
16738,2088,724,12
16739,2088,721,8
16740,2088,722,2
16741,2089,518,9
16742,2089,164,1
16743,2089,176,4
16744,2089,161,7
16745,2089,160,2
16746,2089,162,3
16747,2089,163,9
16748,2089,173,6
16749,2089,172,8
16750,2089,166,4
16751,2089,520,12
16752,2089,171,2
16753,2090,370,1
16754,2090,218,1
16755,2090,376,4
16756,2090,215,1
16757,2090,232,1
16758,2090,378,7
16759,2090,229,9
16760,2090,223,1
16761,2090,759,14
16762,2090,372,5
16763,2091,262,1
16764,2091,269,1
16765,2091,263,1
16766,2091,259,1
16767,2091,267,2
16768,2091,266,1
16769,2091,268,1
16770,2091,256,1
16771,2091,261,1
16772,2091,253,1
16773,2091,264,1
16774,2091,255,1
16775,2091,257,2
16776,2092,730,1
16777,2092,729,8
16778,2092,441,5
16779,2092,440,2
16780,2093,556,1
16781,2093,463,9
16782,2093,391,3
16783,2093,344,2
16784,2093,360,4
16785,2093,41,1
16786,2093,630,2
16787,2093,549,1
16788,2093,635,3
16789,2093,346,9
16790,2093,636,4
16791,2093,553,4
16792,2094,605,13
16793,2094,680,11
16794,2094,602,16
16795,2094,688,11
16796,2094,683,12
16797,2094,389,20
16798,2094,606,17
16799,2095,324,2
16800,2095,780,14
16801,2095,207,1
16802,2095,9,1
16803,2095,2,2
16804,2095,449,3
16805,2095,328,7
16806,2096,457,8
16807,2096,354,6
16808,2096,37,6
16809,2096,356,4
16810,2096,455,6
16811,2096,395,7
16812,2096,462,6
16813,2096,22,3
16814,2096,24,3
16815,2096,783,27
16816,2096,307,1
16817,2096,26,5
16818,2096,41,11
16819,2097,46,6
16820,2097,628,1
16821,2097,404,1
16822,2097,42,8
16823,2097,629,7
16824,2097,50,1
16825,2097,359,12
16826,2097,630,1
16827,2097,31,6
16828,2098,330,21
16829,2098,204,28
16830,2098,12,46
16831,2098,542,21
16832,2098,777,197
16833,2098,773,262
16834,2098,3,28
16835,2098,208,27
16836,2098,448,31
16837,2098,20,38
16838,2098,324,12
16839,2099,769,12
16840,2099,506,6
16841,2099,505,2
16842,2099,503,9
16843,2100,346,12
16844,2100,310,2
16845,2100,549,10
16846,2100,33,1
16847,2100,558,8
16848,2100,781,27
16849,2100,637,12
16850,2100,787,34
16851,2100,462,11
16852,2101,29,1
16853,2101,25,1
16854,2101,35,3
16855,2101,634,9
16856,2101,558,3
16857,2101,28,3
16858,2101,359,2
16859,2101,631,1
16860,2101,632,5
16861,2101,626,4
16862,2101,462,4
16863,2102,431,18
16864,2102,91,1
16865,2102,83,4
16866,2102,84,4
16867,2102,528,10
16868,2102,432,10
16869,2102,94,5
16870,2102,363,7
16871,2102,529,5
16872,2103,321,4
16873,2103,329,2
16874,2103,9,3
16875,2103,449,3
16876,2103,5,1
16877,2103,202,7
16878,2104,566,7
16879,2104,568,2
16880,2104,562,1
16881,2104,565,4
16882,2105,229,1
16883,2105,212,1
16884,2105,225,2
16885,2105,760,2
16886,2105,216,3
16887,2105,228,1
16888,2105,218,1
16889,2105,209,1
16890,2105,223,1
16891,2105,210,1
16892,2105,231,2
16893,2105,232,2
16894,2106,100,1
16895,2106,115,1
16896,2106,102,2
16897,2106,383,3
16898,2106,106,3
16899,2106,112,1
16900,2106,384,3
16901,2106,578,1
16902,2107,619,17
16903,2107,617,8
16904,2107,623,19
16905,2107,318,1
16906,2107,315,4
16907,2107,320,4
16908,2108,386,1
16909,2108,59,1
16910,2108,57,2
16911,2108,68,8
16912,2108,58,1
16913,2108,692,6
16914,2108,698,4
16915,2109,1,3
16916,2109,775,14
16917,2109,543,8
16918,2109,545,1
16919,2109,453,11
16920,2109,773,12
16921,2109,326,4
16922,2109,449,6
16923,2109,538,4
16924,2109,5,1
16925,2109,452,8
16926,2110,103,7
16927,2110,106,5
16928,2110,382,14
16929,2110,582,1
16930,2111,228,6
16931,2111,371,11
16932,2111,372,8
16933,2111,760,15
16934,2112,497,2
16935,2112,499,1
16936,2112,765,8
16937,2112,502,3
16938,2112,494,1
16939,2112,501,8
16940,2112,767,7
16941,2112,495,1
16942,2112,498,2
16943,2112,766,7
16944,2112,496,1
16945,2112,768,6
16946,2113,320,1
16947,2113,316,3
16948,2113,416,3
16949,2113,616,7
16950,2113,622,1
16951,2113,318,1
16952,2114,717,7
16953,2114,719,7
16954,2114,298,5
16955,2114,301,4
16956,2114,299,5
16957,2114,303,5
16958,2114,304,3
16959,2114,300,3
16960,2114,297,8
16961,2114,305,5
16962,2114,302,4
16963,2114,720,8
16964,2114,718,9
16965,2115,371,4
16966,2115,210,3
16967,2115,212,1
16968,2115,376,2
16969,2115,222,1
16970,2115,229,2
16971,2115,374,4
16972,2115,228,2
16973,2115,218,1
16974,2115,760,8
16975,2116,266,3
16976,2116,269,1
16977,2116,265,6
16978,2116,254,4
16979,2116,260,1
16980,2116,255,2
16981,2116,258,3
16982,2117,800,22
16983,2117,530,8
16984,2117,532,7
16985,2117,802,27
16986,2117,799,27
16987,2117,801,19
16988,2117,798,18
16989,2117,797,21
16990,2117,803,22
16991,2117,804,22
16992,2117,531,6
16993,2117,533,7
16994,2118,720,7
16995,2118,303,7
16996,2118,299,2
16997,2118,717,11
16998,2118,302,3
16999,2119,273,9
17000,2119,276,2
17001,2119,282,5
17002,2119,280,3
17003,2119,278,1
17004,2119,284,1
17005,2119,274,2
17006,2119,275,3
17007,2119,754,7
17008,2119,279,5
17009,2119,756,7
17010,2120,44,2
17011,2120,43,4
17012,2120,341,6
17013,2120,787,3
17014,2120,633,6
17015,2120,626,1
17016,2120,343,1
17017,2120,402,2
17018,2120,41,3
17019,2120,630,1
17020,2120,460,4
17021,2120,459,17
17022,2121,271,2
17023,2121,280,7
17024,2121,275,1
17025,2121,282,1
17026,2121,754,14
17027,2121,273,6
17028,2121,284,1
17029,2121,272,1
17030,2121,276,1
17031,2122,201,2
17032,2122,546,2
17033,2122,206,4
17034,2122,775,16
17035,2122,334,8
17036,2122,18,1
17037,2122,544,2
17038,2122,325,5
17039,2122,6,4
17040,2122,542,1
17041,2122,5,1
17042,2123,107,4
17043,2123,583,10
17044,2123,99,3
17045,2123,98,8
17046,2123,382,8
17047,2124,572,2
17048,2124,574,5
17049,2124,571,8
17050,2124,573,15
17051,2124,576,10
17052,2124,570,18
17053,2124,575,12
17054,2124,569,14
17055,2124,577,28
17056,2125,424,1
17057,2125,475,9
17058,2125,469,2
17059,2125,465,6
17060,2125,423,6
17061,2125,468,6
17062,2125,477,3
17063,2125,731,2
17064,2125,418,2
17065,2126,582,5
17066,2126,109,2
17067,2126,102,5
17068,2126,101,8
17069,2126,581,8
17070,2126,105,2
17071,2126,108,3
17072,2126,110,4
17073,2126,113,6
17074,2126,579,5
17075,2126,382,4
17076,2126,99,1
17077,2127,728,9
17078,2127,436,3
17079,2127,438,8
17080,2127,727,3
17081,2128,809,16
17082,2128,812,20
17083,2128,534,7
17084,2128,805,21
17085,2128,806,17
17086,2128,535,7
17087,2128,808,20
17088,2128,807,25
17089,2128,810,28
17090,2128,811,19
17091,2129,266,1
17092,2129,262,4
17093,2129,268,2
17094,2129,259,3
17095,2129,263,1
17096,2129,253,3
17097,2129,257,6
17098,2129,255,4
17099,2129,256,2
17100,2129,267,3
17101,2129,254,1
17102,2129,265,3
17103,2129,264,2
17104,2129,261,4
17105,2130,177,2
17106,2130,178,1
17107,2130,187,4
17108,2130,180,6
17109,2130,183,2
17110,2130,179,1
17111,2130,182,1
17112,2130,713,4
17113,2131,239,7
17114,2131,243,7
17115,2131,241,5
17116,2131,242,8
17117,2131,237,16
17118,2131,249,12
17119,2131,236,10
17120,2131,234,11
17121,2131,235,6
17122,2131,251,4
17123,2131,247,1
17124,2131,252,8
17125,2132,586,3
17126,2132,363,8
17127,2132,79,1
17128,2132,69,2
17129,2132,84,1
17130,2132,96,3
17131,2132,75,2
17132,2132,88,3
17133,2132,80,1
17134,2132,70,1
17135,2133,740,3
17136,2133,426,1
17137,2133,429,6
17138,2133,471,8
17139,2133,421,4
17140,2133,423,4
17141,2133,476,3
17142,2133,424,9
17143,2133,473,7
17144,2133,738,9
17145,2133,467,3
17146,2133,422,1
17147,2134,282,3
17148,2134,271,1
17149,2134,276,1
17150,2134,281,1
17151,2134,753,12
17152,2134,280,1
17153,2134,755,11
17154,2135,516,11
17155,2135,795,31
17156,2135,517,12
17157,2135,514,9
17158,2135,512,15
17159,2135,600,6
17160,2135,508,10
17161,2136,719,7
17162,2136,718,12
17163,2136,717,12
17164,2136,298,8
17165,2136,303,7
17166,2136,299,5
17167,2136,300,7
17168,2136,301,9
17169,2136,304,9
17170,2136,297,10
17171,2136,305,4
17172,2136,720,7
17173,2137,522,11
17174,2137,525,4
17175,2137,197,1
17176,2137,195,2
17177,2137,524,1
